crop_id,image_uid,split,source,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
bg_positive_free_nwpu_positive_093_000,nwpu_positive_093,train,positive_free,0,background,630,115,674,187,3168,726,538,rgb,,79,2.835,False,0.508
bg_positive_free_nwpu_positive_094_000,nwpu_positive_094,train,positive_free,0,background,585,42,870,319,78945,1060,702,rgb,,314,0.713,False,0.801
bg_positive_free_nwpu_positive_096_000,nwpu_positive_096,train,positive_free,0,background,486,129,517,182,1643,1068,697,rgb,,58,3.862,False,0.488
bg_positive_free_nwpu_positive_097_000,nwpu_positive_097,train,positive_free,0,background,476,184,517,229,1845,1067,682,rgb,,50,4.48,False,0.738
bg_positive_free_nwpu_positive_098_000,nwpu_positive_098,train,positive_free,0,background,798,594,855,643,2793,1060,704,rgb,,63,3.556,False,0.704
bg_positive_free_nwpu_positive_099_000,nwpu_positive_099,train,positive_free,0,background,268,177,325,234,3249,1065,702,rgb,,63,3.556,False,0.819
bg_positive_free_nwpu_positive_100_000,nwpu_positive_100,val,positive_free,0,background,901,201,1024,403,24846,1078,702,rgb,,222,1.009,False,0.504
bg_positive_free_nwpu_positive_102_000,nwpu_positive_102,train,positive_free,0,background,776,236,929,354,18054,1069,709,rgb,,168,1.333,False,0.64
bg_positive_free_nwpu_positive_103_000,nwpu_positive_103,val,positive_free,0,background,29,61,92,155,5922,878,473,rgb,,103,2.175,False,0.558
bg_positive_free_nwpu_positive_104_000,nwpu_positive_104,train,positive_free,0,background,549,115,916,280,60555,1068,712,rgb,,404,0.554,False,0.371
bg_positive_free_nwpu_positive_105_000,nwpu_positive_105,train,positive_free,0,background,940,531,978,599,2584,1063,692,rgb,,75,2.987,False,0.459
bg_positive_free_nwpu_positive_106_000,nwpu_positive_106,train,positive_free,0,background,211,30,301,129,8910,1019,699,rgb,,109,2.055,False,0.75
bg_positive_free_nwpu_positive_107_000,nwpu_positive_107,train,positive_free,0,background,861,201,921,240,2340,1053,696,rgb,,66,3.394,False,0.537
bg_positive_free_nwpu_positive_108_000,nwpu_positive_108,train,positive_free,0,background,745,578,854,670,10028,1063,708,rgb,,120,1.867,False,0.696
bg_positive_free_nwpu_positive_109_000,nwpu_positive_109,train,positive_free,0,background,725,261,790,367,6890,1061,697,rgb,,117,1.915,False,0.503
bg_positive_free_nwpu_positive_110_000,nwpu_positive_110,train,positive_free,0,background,526,460,587,531,4331,1058,689,rgb,,78,2.872,False,0.712
bg_positive_free_nwpu_positive_111_000,nwpu_positive_111,train,positive_free,0,background,291,68,354,199,8253,1073,705,rgb,,144,1.556,False,0.398
bg_positive_free_nwpu_positive_112_000,nwpu_positive_112,val,positive_free,0,background,765,601,851,638,3182,1058,695,rgb,,95,2.358,False,0.353
bg_positive_free_nwpu_positive_114_000,nwpu_positive_114,val,positive_free,0,background,544,256,619,351,7125,878,584,rgb,,105,2.133,False,0.646
bg_positive_free_nwpu_positive_115_000,nwpu_positive_115,train,positive_free,0,background,817,617,866,683,3234,1077,708,rgb,,73,3.068,False,0.607
bg_positive_free_nwpu_positive_116_000,nwpu_positive_116,train,positive_free,0,background,746,589,783,648,2183,1071,701,rgb,,65,3.446,False,0.517
bg_positive_free_nwpu_positive_117_000,nwpu_positive_117,val,positive_free,0,background,322,348,390,408,4080,982,606,rgb,,75,2.987,False,0.725
bg_positive_free_nwpu_positive_118_000,nwpu_positive_118,val,positive_free,0,background,470,633,539,689,3864,1061,698,rgb,,76,2.947,False,0.669
bg_positive_free_nwpu_positive_119_000,nwpu_positive_119,train,positive_free,0,background,395,540,499,610,7280,1061,687,rgb,,114,1.965,False,0.56
bg_positive_free_nwpu_positive_121_000,nwpu_positive_121,train,positive_free,0,background,275,472,369,580,10152,1062,707,rgb,,119,1.882,False,0.717
bg_positive_free_nwpu_positive_123_000,nwpu_positive_123,train,positive_free,0,background,663,403,760,470,6499,774,523,rgb,,107,2.093,False,0.568
bg_positive_free_nwpu_positive_125_000,nwpu_positive_125,train,positive_free,0,background,301,494,360,554,3540,1058,702,rgb,,66,3.394,False,0.813
bg_positive_free_nwpu_positive_126_000,nwpu_positive_126,train,positive_free,0,background,571,395,658,484,7743,1029,689,rgb,,98,2.286,False,0.806
bg_positive_free_nwpu_positive_128_000,nwpu_positive_128,train,positive_free,0,background,797,15,905,98,8964,1069,706,rgb,,119,1.882,False,0.633
bg_positive_free_nwpu_positive_129_000,nwpu_positive_129,train,positive_free,0,background,703,362,777,425,4662,1061,705,rgb,,81,2.765,False,0.711
bg_positive_free_nwpu_positive_130_000,nwpu_positive_130,train,positive_free,0,background,461,34,587,122,11088,1056,697,rgb,,139,1.612,False,0.574
bg_positive_free_nwpu_positive_131_000,nwpu_positive_131,train,positive_free,0,background,858,20,930,90,5040,1064,711,rgb,,79,2.835,False,0.808
bg_positive_free_nwpu_positive_132_000,nwpu_positive_132,train,positive_free,0,background,410,589,447,673,3108,1070,707,rgb,,92,2.435,False,0.367
bg_positive_free_nwpu_positive_133_000,nwpu_positive_133,train,positive_free,0,background,552,145,701,180,5215,885,596,rgb,,164,1.366,False,0.194
bg_positive_free_nwpu_positive_134_000,nwpu_positive_134,train,positive_free,0,background,666,324,717,388,3264,819,498,rgb,,70,3.2,False,0.666
bg_positive_free_nwpu_positive_136_000,nwpu_positive_136,train,positive_free,0,background,191,184,229,221,1406,921,383,rgb,,42,5.333,False,0.797
bg_positive_free_nwpu_positive_137_000,nwpu_positive_137,train,positive_free,0,background,651,113,714,251,8694,898,599,rgb,,152,1.474,False,0.376
bg_positive_free_nwpu_positive_138_000,nwpu_positive_138,train,positive_free,0,background,623,249,855,511,60784,933,569,rgb,,288,0.778,False,0.733
bg_positive_free_nwpu_positive_140_000,nwpu_positive_140,train,positive_free,0,background,219,205,273,230,1350,680,380,rgb,,59,3.797,False,0.388
bg_positive_free_nwpu_positive_141_000,nwpu_positive_141,train,positive_free,0,background,895,477,988,539,5766,1013,590,rgb,,102,2.196,False,0.554
bg_positive_free_nwpu_positive_142_000,nwpu_positive_142,val,positive_free,0,background,671,129,736,202,4745,793,461,rgb,,80,2.8,False,0.741
bg_positive_free_nwpu_positive_143_000,nwpu_positive_143,train,positive_free,0,background,159,39,203,113,3256,795,510,rgb,,81,2.765,False,0.496
bg_positive_free_nwpu_positive_144_000,nwpu_positive_144,train,positive_free,0,background,74,28,165,128,9100,708,498,rgb,,110,2.036,False,0.752
bg_positive_free_nwpu_positive_145_000,nwpu_positive_145,val,positive_free,0,background,49,68,113,142,4736,726,590,rgb,,81,2.765,False,0.722
bg_positive_free_nwpu_positive_146_000,nwpu_positive_146,train,positive_free,0,background,450,303,563,407,11752,657,627,rgb,,124,1.806,False,0.764
bg_positive_free_nwpu_positive_148_000,nwpu_positive_148,train,positive_free,0,background,575,467,644,551,5796,981,613,rgb,,92,2.435,False,0.685
bg_positive_free_nwpu_positive_149_000,nwpu_positive_149,train,positive_free,0,background,510,263,546,308,1620,835,549,rgb,,50,4.48,False,0.648
bg_positive_free_nwpu_positive_150_000,nwpu_positive_150,train,positive_free,0,background,326,163,451,237,9250,853,546,rgb,,138,1.623,False,0.486
bg_positive_free_nwpu_positive_151_000,nwpu_positive_151,train,positive_free,0,background,424,85,463,113,1092,945,528,rgb,,43,5.209,False,0.591
bg_positive_free_nwpu_positive_153_000,nwpu_positive_153,train,positive_free,0,background,163,70,228,139,4485,690,522,rgb,,76,2.947,False,0.776
bg_positive_free_nwpu_positive_154_000,nwpu_positive_154,train,positive_free,0,background,88,199,388,465,79800,659,502,rgb,,330,0.679,False,0.733
bg_positive_free_nwpu_positive_155_000,nwpu_positive_155,train,positive_free,0,background,583,455,623,491,1440,890,567,rgb,,44,5.091,False,0.744
bg_positive_free_nwpu_positive_156_000,nwpu_positive_156,train,positive_free,0,background,43,245,157,379,15276,663,454,rgb,,147,1.524,False,0.707
bg_positive_free_nwpu_positive_157_000,nwpu_positive_157,train,positive_free,0,background,751,106,819,176,4760,894,429,rgb,,77,2.909,False,0.803
bg_positive_free_nwpu_positive_159_000,nwpu_positive_159,train,positive_free,0,background,448,110,489,160,2050,828,431,rgb,,55,4.073,False,0.678
bg_positive_free_nwpu_positive_160_000,nwpu_positive_160,val,positive_free,0,background,430,276,572,376,14200,833,552,rgb,,156,1.436,False,0.583
bg_positive_free_nwpu_positive_161_000,nwpu_positive_161,val,positive_free,0,background,443,74,491,120,2208,759,594,rgb,,53,4.226,False,0.786
bg_positive_free_nwpu_positive_162_000,nwpu_positive_162,val,positive_free,0,background,530,280,610,436,12480,865,566,rgb,,172,1.302,False,0.422
bg_positive_free_nwpu_positive_163_000,nwpu_positive_163,val,positive_free,0,background,64,233,116,259,1352,916,547,rgb,,57,3.93,False,0.416
bg_positive_free_nwpu_positive_164_000,nwpu_positive_164,train,positive_free,0,background,43,82,95,144,3224,543,430,rgb,,68,3.294,False,0.697
bg_positive_free_nwpu_positive_165_000,nwpu_positive_165,train,positive_free,0,background,426,388,497,454,4686,1038,588,rgb,,78,2.872,False,0.77
bg_positive_free_nwpu_positive_166_000,nwpu_positive_166,train,positive_free,0,background,656,288,713,332,2508,847,572,rgb,,63,3.556,False,0.632
bg_positive_free_nwpu_positive_167_000,nwpu_positive_167,val,positive_free,0,background,273,307,390,388,9477,663,576,rgb,,129,1.736,False,0.569
bg_positive_free_nwpu_positive_168_000,nwpu_positive_168,train,positive_free,0,background,358,279,411,306,1431,781,555,rgb,,58,3.862,False,0.425
bg_positive_free_nwpu_positive_169_000,nwpu_positive_169,train,positive_free,0,background,42,138,250,380,50336,797,510,rgb,,266,0.842,False,0.711
bg_positive_free_nwpu_positive_170_000,nwpu_positive_170,val,positive_free,0,background,704,224,770,265,2706,830,494,rgb,,73,3.068,False,0.508
bg_positive_free_nwpu_positive_171_000,nwpu_positive_171,val,positive_free,0,background,430,534,482,588,2808,971,609,rgb,,59,3.797,False,0.807
bg_positive_free_nwpu_positive_172_000,nwpu_positive_172,train,positive_free,0,background,157,118,196,157,1521,909,585,rgb,,43,5.209,False,0.823
bg_positive_free_nwpu_positive_173_000,nwpu_positive_173,train,positive_free,0,background,62,0,130,69,4692,716,586,rgb,,76,2.947,False,0.812
bg_positive_free_nwpu_positive_174_000,nwpu_positive_174,train,positive_free,0,background,670,341,732,383,2604,933,507,rgb,,68,3.294,False,0.563
bg_positive_free_nwpu_positive_175_000,nwpu_positive_175,train,positive_free,0,background,24,260,108,340,6720,840,537,rgb,,92,2.435,False,0.794
bg_positive_free_nwpu_positive_176_000,nwpu_positive_176,train,positive_free,0,background,758,80,827,170,6210,874,569,rgb,,99,2.263,False,0.634
bg_positive_free_nwpu_positive_177_000,nwpu_positive_177,train,positive_free,0,background,887,110,965,213,8034,966,593,rgb,,113,1.982,False,0.629
bg_positive_free_nwpu_positive_178_000,nwpu_positive_178,train,positive_free,0,background,189,144,249,172,1680,814,575,rgb,,66,3.394,False,0.386
bg_positive_free_nwpu_positive_179_000,nwpu_positive_179,train,positive_free,0,background,453,510,528,568,4350,852,571,rgb,,82,2.732,False,0.647
bg_positive_free_nwpu_positive_180_000,nwpu_positive_180,val,positive_free,0,background,654,435,737,519,6972,844,550,rgb,,92,2.435,False,0.824
bg_positive_free_nwpu_positive_182_000,nwpu_positive_182,train,positive_free,0,background,553,144,658,207,6615,769,538,rgb,,116,1.931,False,0.492
bg_positive_free_nwpu_positive_183_000,nwpu_positive_183,train,positive_free,0,background,761,498,886,572,9250,897,580,rgb,,138,1.623,False,0.486
bg_positive_free_nwpu_positive_186_000,nwpu_positive_186,train,positive_free,0,background,814,400,878,470,4480,962,571,rgb,,77,2.909,False,0.756
bg_positive_free_nwpu_positive_187_000,nwpu_positive_187,train,positive_free,0,background,243,303,340,342,3783,853,593,rgb,,107,2.093,False,0.33
bg_positive_free_nwpu_positive_188_000,nwpu_positive_188,val,positive_free,0,background,487,209,558,274,4615,836,576,rgb,,78,2.872,False,0.759
bg_positive_free_nwpu_positive_189_000,nwpu_positive_189,train,positive_free,0,background,93,99,143,136,1850,780,560,rgb,,55,4.073,False,0.612
bg_positive_free_nwpu_positive_190_000,nwpu_positive_190,train,positive_free,0,background,600,204,628,259,1540,733,512,rgb,,61,3.672,False,0.414
bg_positive_free_nwpu_positive_191_000,nwpu_positive_191,train,positive_free,0,background,16,171,73,233,3534,826,602,rgb,,68,3.294,False,0.764
bg_positive_free_nwpu_positive_192_000,nwpu_positive_192,train,positive_free,0,background,287,33,379,134,9292,1135,604,rgb,,111,2.018,False,0.754
bg_positive_free_nwpu_positive_193_000,nwpu_positive_193,train,positive_free,0,background,654,86,709,138,2860,825,608,rgb,,61,3.672,False,0.769
bg_positive_free_nwpu_positive_194_000,nwpu_positive_194,train,positive_free,0,background,345,39,412,109,4690,847,619,rgb,,77,2.909,False,0.791
bg_positive_free_nwpu_positive_196_000,nwpu_positive_196,train,positive_free,0,background,645,5,715,77,5040,792,563,rgb,,79,2.835,False,0.808
bg_positive_free_nwpu_positive_197_000,nwpu_positive_197,train,positive_free,0,background,370,51,493,253,24846,796,540,rgb,,222,1.009,False,0.504
bg_positive_free_nwpu_positive_198_000,nwpu_positive_198,train,positive_free,0,background,248,227,436,370,26884,601,381,rgb,,207,1.082,False,0.627
bg_positive_free_nwpu_positive_199_000,nwpu_positive_199,train,positive_free,0,background,310,138,393,224,7138,711,545,rgb,,95,2.358,False,0.791
bg_positive_free_nwpu_positive_200_000,nwpu_positive_200,train,positive_free,0,background,226,92,262,160,2448,665,476,rgb,,75,2.987,False,0.435
bg_positive_free_nwpu_positive_201_000,nwpu_positive_201,train,positive_free,0,background,47,176,116,279,7107,1093,604,rgb,,113,1.982,False,0.557
bg_positive_free_nwpu_positive_202_000,nwpu_positive_202,train,positive_free,0,background,17,240,68,289,2499,994,596,rgb,,56,4.0,False,0.797
bg_positive_free_nwpu_positive_204_000,nwpu_positive_204,train,positive_free,0,background,641,471,678,522,1887,862,632,rgb,,56,4.0,False,0.602
bg_positive_free_nwpu_positive_205_000,nwpu_positive_205,train,positive_free,0,background,85,240,182,340,9700,927,606,rgb,,110,2.036,False,0.802
bg_positive_free_nwpu_positive_206_000,nwpu_positive_206,train,positive_free,0,background,592,132,643,170,1938,1032,574,rgb,,56,4.0,False,0.618
bg_positive_free_nwpu_positive_208_000,nwpu_positive_208,val,positive_free,0,background,204,224,244,274,2000,954,542,rgb,,55,4.073,False,0.661
bg_positive_free_nwpu_positive_209_000,nwpu_positive_209,train,positive_free,0,background,751,459,832,540,6561,992,577,rgb,,89,2.517,False,0.828
bg_positive_free_nwpu_positive_210_000,nwpu_positive_210,train,positive_free,0,background,743,8,802,76,4012,858,518,rgb,,75,2.987,False,0.713
bg_positive_free_nwpu_positive_211_000,nwpu_positive_211,train,positive_free,0,background,658,442,708,511,3450,761,533,rgb,,76,2.947,False,0.597
bg_positive_free_nwpu_positive_212_000,nwpu_positive_212,train,positive_free,0,background,652,486,692,530,1760,894,545,rgb,,48,4.667,False,0.764
bg_positive_free_nwpu_positive_213_000,nwpu_positive_213,train,positive_free,0,background,772,436,832,502,3960,912,515,rgb,,73,3.068,False,0.743
bg_positive_free_nwpu_positive_214_000,nwpu_positive_214,train,positive_free,0,background,62,421,133,488,4757,869,562,rgb,,78,2.872,False,0.782
bg_positive_free_nwpu_positive_215_000,nwpu_positive_215,train,positive_free,0,background,468,303,515,362,2773,809,552,rgb,,65,3.446,False,0.656
bg_positive_free_nwpu_positive_216_000,nwpu_positive_216,train,positive_free,0,background,646,83,709,158,4725,1192,617,rgb,,82,2.732,False,0.703
bg_positive_free_nwpu_positive_217_000,nwpu_positive_217,train,positive_free,0,background,654,39,720,93,3564,950,571,rgb,,73,3.068,False,0.669
bg_positive_free_nwpu_positive_219_000,nwpu_positive_219,train,positive_free,0,background,726,252,766,300,1920,895,582,rgb,,53,4.226,False,0.684
bg_positive_free_nwpu_positive_220_000,nwpu_positive_220,val,positive_free,0,background,863,400,894,453,1643,921,598,rgb,,58,3.862,False,0.488
bg_positive_free_nwpu_positive_221_000,nwpu_positive_221,train,positive_free,0,background,355,399,436,477,6318,847,501,rgb,,89,2.517,False,0.798
bg_positive_free_nwpu_positive_222_000,nwpu_positive_222,train,positive_free,0,background,722,211,769,257,2162,887,603,rgb,,52,4.308,False,0.8
bg_positive_free_nwpu_positive_224_000,nwpu_positive_224,train,positive_free,0,background,763,123,829,180,3762,889,535,rgb,,73,3.068,False,0.706
bg_positive_free_nwpu_positive_225_000,nwpu_positive_225,train,positive_free,0,background,565,501,617,527,1352,868,533,rgb,,57,3.93,False,0.416
bg_positive_free_nwpu_positive_227_000,nwpu_positive_227,train,positive_free,0,background,73,337,127,392,2970,878,555,rgb,,61,3.672,False,0.798
bg_positive_free_nwpu_positive_228_000,nwpu_positive_228,train,positive_free,0,background,236,30,306,96,4620,766,481,rgb,,77,2.909,False,0.779
bg_positive_free_nwpu_positive_229_000,nwpu_positive_229,train,positive_free,0,background,503,129,568,183,3510,732,507,rgb,,72,3.111,False,0.677
bg_positive_free_nwpu_positive_230_000,nwpu_positive_230,train,positive_free,0,background,227,420,302,496,5700,754,573,rgb,,84,2.667,False,0.808
bg_positive_free_nwpu_positive_231_000,nwpu_positive_231,train,positive_free,0,background,637,210,659,255,990,778,516,rgb,,50,4.48,False,0.396
bg_positive_free_nwpu_positive_232_000,nwpu_positive_232,train,positive_free,0,background,839,357,873,390,1122,914,582,rgb,,37,6.054,True,0.82
bg_positive_free_nwpu_positive_233_000,nwpu_positive_233,train,positive_free,0,background,709,264,744,316,1820,836,592,rgb,,57,3.93,False,0.56
bg_positive_free_nwpu_positive_234_000,nwpu_positive_234,val,positive_free,0,background,531,24,611,91,5360,853,583,rgb,,88,2.545,False,0.692
bg_positive_free_nwpu_positive_235_000,nwpu_positive_235,train,positive_free,0,background,103,177,157,232,2970,789,456,rgb,,61,3.672,False,0.798
bg_positive_free_nwpu_positive_236_000,nwpu_positive_236,train,positive_free,0,background,322,287,377,333,2530,832,596,rgb,,61,3.672,False,0.68
bg_positive_free_nwpu_positive_237_000,nwpu_positive_237,val,positive_free,0,background,23,310,87,371,3904,768,565,rgb,,70,3.2,False,0.797
bg_positive_free_nwpu_positive_238_000,nwpu_positive_238,train,positive_free,0,background,432,6,791,192,66774,1063,598,rgb,,395,0.567,False,0.428
bg_positive_free_nwpu_positive_240_000,nwpu_positive_240,train,positive_free,0,background,204,18,279,96,5850,846,542,rgb,,86,2.605,False,0.791
bg_positive_free_nwpu_positive_241_000,nwpu_positive_241,val,positive_free,0,background,93,113,180,192,6873,949,550,rgb,,96,2.333,False,0.746
bg_positive_free_nwpu_positive_243_000,nwpu_positive_243,train,positive_free,0,background,494,452,628,517,8710,787,521,rgb,,147,1.524,False,0.403
bg_positive_free_nwpu_positive_244_000,nwpu_positive_244,train,positive_free,0,background,369,285,741,410,46500,809,443,rgb,,409,0.548,False,0.278
bg_positive_free_nwpu_positive_245_000,nwpu_positive_245,train,positive_free,0,background,768,424,854,505,6966,1087,607,rgb,,95,2.358,False,0.772
bg_positive_free_nwpu_positive_246_000,nwpu_positive_246,train,positive_free,0,background,282,450,348,519,4554,979,553,rgb,,76,2.947,False,0.788
bg_positive_free_nwpu_positive_247_000,nwpu_positive_247,val,positive_free,0,background,870,415,922,463,2496,927,587,rgb,,57,3.93,False,0.768
bg_positive_free_nwpu_positive_248_000,nwpu_positive_248,train,positive_free,0,background,66,280,164,403,12054,804,549,rgb,,135,1.659,False,0.661
bg_positive_free_nwpu_positive_249_000,nwpu_positive_249,train,positive_free,0,background,518,357,611,414,5301,766,504,rgb,,102,2.196,False,0.51
bg_positive_free_nwpu_positive_250_000,nwpu_positive_250,train,positive_free,0,background,433,337,517,431,7896,802,487,rgb,,103,2.175,False,0.744
bg_positive_free_nwpu_positive_251_000,nwpu_positive_251,train,positive_free,0,background,254,217,299,273,2520,965,581,rgb,,62,3.613,False,0.656
bg_positive_free_nwpu_positive_252_000,nwpu_positive_252,val,positive_free,0,background,26,149,108,238,7298,688,422,rgb,,98,2.286,False,0.76
bg_positive_free_nwpu_positive_253_000,nwpu_positive_253,train,positive_free,0,background,276,201,339,269,4284,766,542,rgb,,75,2.987,False,0.762
bg_positive_free_nwpu_positive_254_000,nwpu_positive_254,train,positive_free,0,background,234,165,359,340,21875,840,503,rgb,,193,1.161,False,0.587
bg_positive_free_nwpu_positive_255_000,nwpu_positive_255,train,positive_free,0,background,402,205,456,268,3402,764,560,rgb,,69,3.246,False,0.715
bg_positive_free_nwpu_positive_256_000,nwpu_positive_256,val,positive_free,0,background,714,401,788,458,4218,810,568,rgb,,81,2.765,False,0.643
bg_positive_free_nwpu_positive_257_000,nwpu_positive_257,train,positive_free,0,background,712,76,764,120,2288,902,582,rgb,,57,3.93,False,0.704
bg_positive_free_nwpu_positive_258_000,nwpu_positive_258,train,positive_free,0,background,591,262,752,386,19964,883,572,rgb,,177,1.266,False,0.637
bg_positive_free_nwpu_positive_259_000,nwpu_positive_259,val,positive_free,0,background,386,25,665,313,80352,694,502,rgb,,317,0.707,False,0.8
bg_positive_free_nwpu_positive_260_000,nwpu_positive_260,train,positive_free,0,background,42,282,203,368,13846,869,558,rgb,,177,1.266,False,0.442
bg_positive_free_nwpu_positive_261_000,nwpu_positive_261,train,positive_free,0,background,50,234,101,299,3315,789,521,rgb,,72,3.111,False,0.639
bg_positive_free_nwpu_positive_262_000,nwpu_positive_262,train,positive_free,0,background,129,484,164,569,2975,1119,602,rgb,,94,2.383,False,0.337
bg_positive_free_nwpu_positive_263_000,nwpu_positive_263,train,positive_free,0,background,129,115,269,290,24500,835,531,rgb,,193,1.161,False,0.658
bg_positive_free_nwpu_positive_265_000,nwpu_positive_265,train,positive_free,0,background,432,197,497,355,10270,801,432,rgb,,174,1.287,False,0.339
bg_positive_free_nwpu_positive_266_000,nwpu_positive_266,train,positive_free,0,background,151,57,185,96,1326,1003,585,rgb,,43,5.209,False,0.717
bg_positive_free_nwpu_positive_267_000,nwpu_positive_267,train,positive_free,0,background,1031,237,1102,300,4473,1102,583,rgb,,78,2.872,False,0.735
bg_positive_free_nwpu_positive_268_000,nwpu_positive_268,val,positive_free,0,background,352,379,406,435,3024,783,467,rgb,,62,3.613,False,0.787
bg_positive_free_nwpu_positive_270_000,nwpu_positive_270,val,positive_free,0,background,547,402,766,537,29565,807,559,rgb,,241,0.929,False,0.509
bg_positive_free_nwpu_positive_271_000,nwpu_positive_271,train,positive_free,0,background,214,245,346,322,10164,734,618,rgb,,145,1.545,False,0.483
bg_positive_free_nwpu_positive_272_000,nwpu_positive_272,train,positive_free,0,background,324,94,376,142,2496,831,540,rgb,,57,3.93,False,0.768
bg_positive_free_nwpu_positive_273_000,nwpu_positive_273,train,positive_free,0,background,203,387,251,440,2544,850,602,rgb,,58,3.862,False,0.756
bg_positive_free_nwpu_positive_274_000,nwpu_positive_274,train,positive_free,0,background,46,21,110,84,4032,747,593,rgb,,70,3.2,False,0.823
bg_positive_free_nwpu_positive_275_000,nwpu_positive_275,train,positive_free,0,background,650,485,721,555,4970,940,623,rgb,,78,2.872,False,0.817
bg_positive_free_nwpu_positive_276_000,nwpu_positive_276,train,positive_free,0,background,106,175,147,237,2542,817,608,rgb,,68,3.294,False,0.55
bg_positive_free_nwpu_positive_278_000,nwpu_positive_278,train,positive_free,0,background,34,176,159,250,9250,686,550,rgb,,138,1.623,False,0.486
bg_positive_free_nwpu_positive_279_000,nwpu_positive_279,val,positive_free,0,background,138,136,195,178,2394,756,560,rgb,,63,3.556,False,0.603
bg_positive_free_nwpu_positive_280_000,nwpu_positive_280,val,positive_free,0,background,480,378,520,428,2000,939,540,rgb,,55,4.073,False,0.661
bg_positive_free_nwpu_positive_282_000,nwpu_positive_282,train,positive_free,0,background,359,330,413,374,2376,1002,606,rgb,,59,3.797,False,0.683
bg_positive_free_nwpu_positive_283_000,nwpu_positive_283,train,positive_free,0,background,351,337,525,541,35496,847,574,rgb,,224,1.0,False,0.707
bg_positive_free_nwpu_positive_285_000,nwpu_positive_285,train,positive_free,0,background,504,634,594,713,7110,1264,987,rgb,,99,2.263,False,0.725
bg_positive_free_nwpu_positive_286_000,nwpu_positive_286,train,positive_free,0,background,423,64,480,120,3192,979,751,rgb,,63,3.556,False,0.804
bg_positive_free_nwpu_positive_287_000,nwpu_positive_287,train,positive_free,0,background,599,80,685,117,3182,1152,671,rgb,,95,2.358,False,0.353
bg_positive_free_nwpu_positive_288_000,nwpu_positive_288,train,positive_free,0,background,472,526,511,575,1911,968,776,rgb,,54,4.148,False,0.655
bg_positive_free_nwpu_positive_289_000,nwpu_positive_289,train,positive_free,0,background,811,460,857,494,1564,979,765,rgb,,51,4.392,False,0.601
bg_positive_free_nwpu_positive_290_000,nwpu_positive_290,train,positive_free,0,background,644,556,768,656,12400,978,760,rgb,,136,1.647,False,0.67
bg_positive_free_nwpu_positive_291_000,nwpu_positive_291,train,positive_free,0,background,787,26,857,80,3780,976,765,rgb,,77,2.909,False,0.638
bg_positive_free_nwpu_positive_292_000,nwpu_positive_292,train,positive_free,0,background,187,571,295,657,9288,974,750,rgb,,119,1.882,False,0.656
bg_positive_free_nwpu_positive_293_000,nwpu_positive_293,train,positive_free,0,background,593,294,642,356,3038,964,761,rgb,,68,3.294,False,0.657
bg_positive_free_nwpu_positive_295_000,nwpu_positive_295,train,positive_free,0,background,815,436,919,537,10504,1022,672,rgb,,114,1.965,False,0.808
bg_positive_free_nwpu_positive_297_000,nwpu_positive_297,train,positive_free,0,background,180,205,247,280,5025,968,776,rgb,,83,2.699,False,0.729
bg_positive_free_nwpu_positive_298_000,nwpu_positive_298,train,positive_free,0,background,671,417,709,485,2584,985,751,rgb,,75,2.987,False,0.459
bg_positive_free_nwpu_positive_299_000,nwpu_positive_299,val,positive_free,0,background,31,355,209,616,46458,974,749,rgb,,287,0.78,False,0.564
bg_positive_free_nwpu_positive_300_000,nwpu_positive_300,train,positive_free,0,background,4,528,59,575,2585,970,771,rgb,,61,3.672,False,0.695
bg_positive_free_nwpu_positive_301_000,nwpu_positive_301,train,positive_free,0,background,511,335,579,405,4760,1152,760,rgb,,77,2.909,False,0.803
bg_positive_free_nwpu_positive_302_000,nwpu_positive_302,val,positive_free,0,background,288,268,426,417,20562,1026,662,rgb,,164,1.366,False,0.765
bg_positive_free_nwpu_positive_303_000,nwpu_positive_303,train,positive_free,0,background,390,413,449,483,4130,964,761,rgb,,77,2.909,False,0.697
bg_positive_free_nwpu_positive_306_000,nwpu_positive_306,train,positive_free,0,background,871,56,933,90,2108,937,750,rgb,,68,3.294,False,0.456
bg_positive_free_nwpu_positive_307_000,nwpu_positive_307,train,positive_free,0,background,352,125,410,185,3480,974,749,rgb,,66,3.394,False,0.799
bg_positive_free_nwpu_positive_308_000,nwpu_positive_308,val,positive_free,0,background,740,311,768,379,1904,996,694,rgb,,75,2.987,False,0.338
bg_positive_free_nwpu_positive_309_000,nwpu_positive_309,val,positive_free,0,background,859,23,905,100,3542,981,774,rgb,,85,2.635,False,0.49
bg_positive_free_nwpu_positive_310_000,nwpu_positive_310,train,positive_free,0,background,366,53,430,141,5632,972,744,rgb,,97,2.309,False,0.599
bg_positive_free_nwpu_positive_311_000,nwpu_positive_311,train,positive_free,0,background,437,953,502,1015,4030,1728,1028,rgb,,72,3.111,False,0.777
bg_positive_free_nwpu_positive_312_000,nwpu_positive_312,train,positive_free,0,background,326,483,407,609,10206,1728,968,rgb,,139,1.612,False,0.528
bg_positive_free_nwpu_positive_313_000,nwpu_positive_313,train,positive_free,0,background,801,623,899,725,9996,1259,820,rgb,,112,2.0,False,0.797
