crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_448_000,nwpu_positive_448,train,10,vehicle,180,268,232,295,1404,1074,692,cir,,57,3.93,False,0.432
nwpu_positive_448_001,nwpu_positive_448,train,10,vehicle,374,256,436,283,1674,1074,692,cir,,68,3.294,False,0.362
nwpu_positive_448_002,nwpu_positive_448,train,10,vehicle,442,254,492,280,1300,1074,692,cir,,55,4.073,False,0.43
nwpu_positive_448_003,nwpu_positive_448,train,10,vehicle,652,261,709,290,1653,1074,692,cir,,63,3.556,False,0.416
nwpu_positive_448_004,nwpu_positive_448,train,10,vehicle,769,202,800,253,1581,1074,692,cir,,56,4.0,False,0.504
nwpu_positive_448_005,nwpu_positive_448,train,10,vehicle,949,352,994,378,1170,1074,692,cir,,50,4.48,False,0.468
nwpu_positive_448_006,nwpu_positive_448,train,10,vehicle,121,277,178,296,1083,1074,692,cir,,63,3.556,False,0.273
nwpu_positive_448_007,nwpu_positive_448,train,10,vehicle,527,255,570,278,989,1074,692,cir,,47,4.766,False,0.448
nwpu_positive_448_008,nwpu_positive_448,train,10,vehicle,586,257,631,284,1215,1074,692,cir,,50,4.48,False,0.486
nwpu_positive_449_000,nwpu_positive_449,train,10,vehicle,109,293,138,342,1421,1076,700,cir,,54,4.148,False,0.487
nwpu_positive_449_001,nwpu_positive_449,train,10,vehicle,246,385,296,411,1300,1076,700,cir,,55,4.073,False,0.43
nwpu_positive_449_002,nwpu_positive_449,train,10,vehicle,449,277,497,306,1392,1076,700,cir,,53,4.226,False,0.496
nwpu_positive_449_003,nwpu_positive_449,train,10,vehicle,472,335,512,357,880,1076,700,cir,,44,5.091,False,0.455
nwpu_positive_449_004,nwpu_positive_449,train,10,vehicle,527,175,589,204,1798,1076,700,cir,,68,3.294,False,0.389
nwpu_positive_449_005,nwpu_positive_449,train,10,vehicle,598,293,655,320,1539,1076,700,cir,,63,3.556,False,0.388
nwpu_positive_449_006,nwpu_positive_449,train,10,vehicle,789,206,845,233,1512,1076,700,cir,,62,3.613,False,0.393
nwpu_positive_449_007,nwpu_positive_449,train,10,vehicle,874,197,941,232,2345,1076,700,cir,,74,3.027,False,0.428
nwpu_positive_449_008,nwpu_positive_449,train,10,vehicle,467,381,516,402,1029,1076,700,cir,,54,4.148,False,0.353
nwpu_positive_450_000,nwpu_positive_450,train,10,vehicle,503,334,561,384,2900,1065,641,cir,,64,3.5,False,0.708
nwpu_positive_450_001,nwpu_positive_450,train,10,vehicle,726,329,783,373,2508,1065,641,cir,,63,3.556,False,0.632
nwpu_positive_450_002,nwpu_positive_450,train,10,vehicle,822,501,877,542,2255,1065,641,cir,,61,3.672,False,0.606
nwpu_positive_450_003,nwpu_positive_450,train,10,vehicle,870,518,952,577,4838,1065,641,cir,,90,2.489,False,0.597
nwpu_positive_450_004,nwpu_positive_450,train,10,vehicle,325,220,367,261,1722,1065,641,cir,,46,4.87,False,0.814
nwpu_positive_450_005,nwpu_positive_450,train,10,vehicle,218,141,260,184,1806,1065,641,cir,,47,4.766,False,0.818
nwpu_positive_451_000,nwpu_positive_451,train,10,vehicle,547,152,577,211,1770,1015,698,cir,,65,3.446,False,0.419
nwpu_positive_451_001,nwpu_positive_451,train,10,vehicle,555,469,588,532,2079,1015,698,cir,,69,3.246,False,0.437
nwpu_positive_451_002,nwpu_positive_451,train,10,vehicle,645,631,699,666,1890,1015,698,cir,,59,3.797,False,0.543
nwpu_positive_451_003,nwpu_positive_451,train,10,vehicle,489,122,518,173,1479,1015,698,cir,,56,4.0,False,0.472
nwpu_positive_451_004,nwpu_positive_451,train,10,vehicle,482,340,515,396,1848,1015,698,cir,,62,3.613,False,0.481
nwpu_positive_452_000,nwpu_positive_452,train,10,vehicle,918,169,959,221,2132,1016,667,cir,,57,3.93,False,0.656
nwpu_positive_452_001,nwpu_positive_452,train,10,vehicle,817,345,851,392,1598,1016,667,cir,,52,4.308,False,0.591
nwpu_positive_452_002,nwpu_positive_452,train,10,vehicle,775,418,811,463,1620,1016,667,cir,,50,4.48,False,0.648
nwpu_positive_452_003,nwpu_positive_452,train,10,vehicle,925,223,955,271,1440,1016,667,cir,,53,4.226,False,0.513
nwpu_positive_452_004,nwpu_positive_452,train,10,vehicle,717,482,767,545,3150,1016,667,cir,,69,3.246,False,0.662
nwpu_positive_453_000,nwpu_positive_453,val,10,vehicle,129,166,163,213,1598,1055,697,cir,,52,4.308,False,0.591
nwpu_positive_453_001,nwpu_positive_453,val,10,vehicle,514,221,571,261,2280,1055,697,cir,,63,3.556,False,0.574
nwpu_positive_453_002,nwpu_positive_453,val,10,vehicle,757,342,813,379,2072,1055,697,cir,,62,3.613,False,0.539
nwpu_positive_453_003,nwpu_positive_453,val,10,vehicle,472,196,507,233,1295,1055,697,cir,,41,5.463,False,0.77
nwpu_positive_453_004,nwpu_positive_453,val,10,vehicle,428,174,478,218,2200,1055,697,cir,,55,4.073,False,0.727
nwpu_positive_453_005,nwpu_positive_453,val,10,vehicle,151,378,195,418,1760,1055,697,cir,,48,4.667,False,0.764
nwpu_positive_453_006,nwpu_positive_453,val,10,vehicle,107,498,150,538,1720,1055,697,cir,,47,4.766,False,0.779
nwpu_positive_454_000,nwpu_positive_454,train,1,airplane,84,508,131,567,2773,1039,598,rgb,,65,3.446,False,0.656
nwpu_positive_454_001,nwpu_positive_454,train,1,airplane,156,311,211,352,2255,1039,598,rgb,,61,3.672,False,0.606
nwpu_positive_454_002,nwpu_positive_454,train,1,airplane,350,249,405,297,2640,1039,598,rgb,,61,3.672,False,0.709
nwpu_positive_454_003,nwpu_positive_454,train,1,airplane,599,68,639,114,1840,1039,598,rgb,,51,4.392,False,0.707
nwpu_positive_454_004,nwpu_positive_454,train,1,airplane,650,47,683,87,1320,1039,598,rgb,,44,5.091,False,0.682
nwpu_positive_454_005,nwpu_positive_454,train,1,airplane,698,48,747,97,2401,1039,598,rgb,,54,4.148,False,0.823
nwpu_positive_454_006,nwpu_positive_454,train,1,airplane,761,135,802,166,1271,1039,598,rgb,,45,4.978,False,0.628
nwpu_positive_454_007,nwpu_positive_454,train,1,airplane,725,189,782,231,2394,1039,598,rgb,,63,3.556,False,0.603
nwpu_positive_454_008,nwpu_positive_454,train,1,airplane,679,251,763,300,4116,1039,598,rgb,,92,2.435,False,0.486
nwpu_positive_454_009,nwpu_positive_454,train,1,airplane,684,389,747,446,3591,1039,598,rgb,,69,3.246,False,0.754
nwpu_positive_454_010,nwpu_positive_454,train,1,airplane,759,463,823,511,3072,1039,598,rgb,,70,3.2,False,0.627
nwpu_positive_454_011,nwpu_positive_454,train,1,airplane,861,16,930,60,3036,1039,598,rgb,,76,2.947,False,0.526
nwpu_positive_455_000,nwpu_positive_455,train,5,tennis_court,230,233,289,303,4130,753,513,rgb,,77,2.909,False,0.697
nwpu_positive_455_001,nwpu_positive_455,train,5,tennis_court,276,212,338,278,4092,753,513,rgb,,73,3.068,False,0.768
nwpu_positive_455_002,nwpu_positive_455,train,5,tennis_court,400,153,460,213,3600,753,513,rgb,,66,3.394,False,0.826
nwpu_positive_455_003,nwpu_positive_455,train,5,tennis_court,444,132,505,193,3721,753,513,rgb,,67,3.343,False,0.829
nwpu_positive_456_000,nwpu_positive_456,val,7,ground_track_field,293,98,453,360,41920,715,546,rgb,,288,0.778,False,0.505
nwpu_positive_457_000,nwpu_positive_457,train,6,basketball_court,203,169,264,244,4575,855,545,rgb,,82,2.732,False,0.68
nwpu_positive_457_001,nwpu_positive_457,train,6,basketball_court,273,169,334,241,4392,855,545,rgb,,79,2.835,False,0.704
nwpu_positive_457_002,nwpu_positive_457,train,6,basketball_court,339,165,400,240,4575,855,545,rgb,,82,2.732,False,0.68
nwpu_positive_458_000,nwpu_positive_458,train,7,ground_track_field,514,111,734,427,69520,762,511,rgb,,348,0.644,False,0.574
nwpu_positive_460_000,nwpu_positive_460,train,7,ground_track_field,111,22,260,268,36654,799,537,rgb,,271,0.827,False,0.499
nwpu_positive_461_000,nwpu_positive_461,train,7,ground_track_field,310,91,494,413,59248,884,534,rgb,,354,0.633,False,0.473
nwpu_positive_463_000,nwpu_positive_463,train,4,baseball_diamond,764,109,847,173,5312,879,518,rgb,,91,2.462,False,0.641
nwpu_positive_463_001,nwpu_positive_463,train,4,baseball_diamond,546,219,641,299,7600,879,518,rgb,,105,2.133,False,0.689
nwpu_positive_463_002,nwpu_positive_463,train,4,baseball_diamond,815,343,867,384,2132,879,518,rgb,,57,3.93,False,0.656
nwpu_positive_463_003,nwpu_positive_463,train,7,ground_track_field,337,102,492,427,50375,879,518,rgb,,358,0.626,False,0.393
nwpu_positive_464_000,nwpu_positive_464,train,4,baseball_diamond,146,164,218,220,4032,885,533,rgb,,79,2.835,False,0.646
nwpu_positive_464_001,nwpu_positive_464,train,4,baseball_diamond,320,41,409,104,5607,885,533,rgb,,98,2.286,False,0.584
nwpu_positive_464_002,nwpu_positive_464,train,4,baseball_diamond,307,270,406,343,7227,885,533,rgb,,109,2.055,False,0.608
nwpu_positive_464_003,nwpu_positive_464,train,7,ground_track_field,437,71,610,352,48613,885,533,rgb,,309,0.725,False,0.509
nwpu_positive_465_000,nwpu_positive_465,train,7,ground_track_field,325,150,692,315,60555,964,549,rgb,,404,0.554,False,0.371
nwpu_positive_468_000,nwpu_positive_468,val,7,ground_track_field,200,84,475,332,68200,914,535,rgb,,302,0.742,False,0.748
nwpu_positive_471_000,nwpu_positive_471,val,4,baseball_diamond,597,346,744,454,15876,908,556,rgb,,162,1.383,False,0.605
nwpu_positive_471_001,nwpu_positive_471,val,5,tennis_court,101,305,151,388,4150,908,556,rgb,,91,2.462,False,0.501
nwpu_positive_471_002,nwpu_positive_471,val,5,tennis_court,158,301,206,376,3600,908,556,rgb,,82,2.732,False,0.535
nwpu_positive_471_003,nwpu_positive_471,val,6,basketball_court,106,413,173,499,5762,908,556,rgb,,95,2.358,False,0.638
nwpu_positive_472_000,nwpu_positive_472,train,4,baseball_diamond,119,222,219,293,7100,696,540,rgb,,110,2.036,False,0.587
nwpu_positive_472_001,nwpu_positive_472,train,7,ground_track_field,179,124,500,235,35631,696,540,rgb,,353,0.635,False,0.286
nwpu_positive_473_000,nwpu_positive_473,train,6,basketball_court,72,167,126,239,3888,976,561,rgb,,79,2.835,False,0.623
nwpu_positive_473_001,nwpu_positive_473,train,6,basketball_court,134,163,185,233,3570,976,561,rgb,,77,2.909,False,0.602
nwpu_positive_473_002,nwpu_positive_473,train,6,basketball_court,65,247,118,316,3657,976,561,rgb,,76,2.947,False,0.633
nwpu_positive_473_003,nwpu_positive_473,train,6,basketball_court,127,239,182,311,3960,976,561,rgb,,79,2.835,False,0.635
nwpu_positive_473_004,nwpu_positive_473,train,6,basketball_court,57,327,111,405,4212,976,561,rgb,,86,2.605,False,0.569
nwpu_positive_473_005,nwpu_positive_473,train,6,basketball_court,120,318,175,395,4235,976,561,rgb,,85,2.635,False,0.586
nwpu_positive_474_000,nwpu_positive_474,train,7,ground_track_field,145,195,281,447,34272,776,483,rgb,,277,0.809,False,0.447
nwpu_positive_475_000,nwpu_positive_475,val,7,ground_track_field,364,96,521,371,43175,822,519,rgb,,302,0.742,False,0.473
nwpu_positive_478_000,nwpu_positive_478,train,4,baseball_diamond,248,89,302,140,2754,783,525,rgb,,59,3.797,False,0.791
nwpu_positive_478_001,nwpu_positive_478,train,4,baseball_diamond,442,305,536,379,6956,783,525,rgb,,103,2.175,False,0.656
nwpu_positive_478_002,nwpu_positive_478,train,7,ground_track_field,217,140,556,280,47460,783,525,rgb,,373,0.601,False,0.341
nwpu_positive_479_000,nwpu_positive_479,train,4,baseball_diamond,342,126,427,197,6035,827,576,rgb,,94,2.383,False,0.683
nwpu_positive_479_001,nwpu_positive_479,train,4,baseball_diamond,668,111,744,171,4560,827,576,rgb,,84,2.667,False,0.646
nwpu_positive_479_002,nwpu_positive_479,train,7,ground_track_field,298,228,678,395,63460,827,576,rgb,,418,0.536,False,0.363
nwpu_positive_480_000,nwpu_positive_480,train,4,baseball_diamond,362,265,411,306,2009,901,565,rgb,,54,4.148,False,0.689
nwpu_positive_480_001,nwpu_positive_480,train,4,baseball_diamond,503,242,575,298,4032,901,565,rgb,,79,2.835,False,0.646
nwpu_positive_480_002,nwpu_positive_480,train,7,ground_track_field,690,119,835,344,32625,901,565,rgb,,248,0.903,False,0.53
nwpu_positive_482_000,nwpu_positive_482,train,4,baseball_diamond,154,109,223,162,3657,863,530,rgb,,76,2.947,False,0.633
nwpu_positive_482_001,nwpu_positive_482,train,4,baseball_diamond,131,225,209,285,4680,863,530,rgb,,86,2.605,False,0.633
nwpu_positive_482_002,nwpu_positive_482,train,7,ground_track_field,349,87,505,322,36660,863,530,rgb,,258,0.868,False,0.551
nwpu_positive_484_000,nwpu_positive_484,train,4,baseball_diamond,483,61,569,124,5418,883,547,rgb,,95,2.358,False,0.6
nwpu_positive_484_001,nwpu_positive_484,train,4,baseball_diamond,630,43,695,92,3185,883,547,rgb,,72,3.111,False,0.614
nwpu_positive_484_002,nwpu_positive_484,train,7,ground_track_field,608,121,840,383,60784,883,547,rgb,,288,0.778,False,0.733
nwpu_positive_486_000,nwpu_positive_486,val,4,baseball_diamond,555,373,665,457,9240,934,572,rgb,,121,1.851,False,0.631
nwpu_positive_486_001,nwpu_positive_486,val,7,ground_track_field,578,58,804,263,46330,934,572,rgb,,249,0.9,False,0.747
nwpu_positive_487_000,nwpu_positive_487,train,7,ground_track_field,295,256,595,522,79800,908,551,rgb,,330,0.679,False,0.733
nwpu_positive_488_000,nwpu_positive_488,train,5,tennis_court,347,36,396,102,3234,859,562,rgb,,73,3.068,False,0.607
nwpu_positive_488_001,nwpu_positive_488,train,5,tennis_court,392,30,441,94,3136,859,562,rgb,,70,3.2,False,0.64
nwpu_positive_488_002,nwpu_positive_488,train,5,tennis_court,372,122,426,191,3726,859,562,rgb,,76,2.947,False,0.645
nwpu_positive_488_003,nwpu_positive_488,train,5,tennis_court,415,113,471,182,3864,859,562,rgb,,76,2.947,False,0.669
nwpu_positive_488_004,nwpu_positive_488,train,6,basketball_court,420,290,527,349,6313,859,562,rgb,,118,1.898,False,0.453
nwpu_positive_488_005,nwpu_positive_488,train,6,basketball_court,449,387,558,455,7412,859,562,rgb,,120,1.867,False,0.515
nwpu_positive_489_000,nwpu_positive_489,val,4,baseball_diamond,634,118,739,200,8610,860,571,rgb,,116,1.931,False,0.64
nwpu_positive_489_001,nwpu_positive_489,val,5,tennis_court,329,310,370,396,3526,860,571,rgb,,95,2.358,False,0.391
nwpu_positive_489_002,nwpu_positive_489,val,5,tennis_court,388,311,433,397,3870,860,571,rgb,,95,2.358,False,0.429
nwpu_positive_489_003,nwpu_positive_489,val,5,tennis_court,451,314,495,400,3784,860,571,rgb,,95,2.358,False,0.419
nwpu_positive_489_004,nwpu_positive_489,val,5,tennis_court,511,316,555,398,3608,860,571,rgb,,90,2.489,False,0.445
nwpu_positive_489_005,nwpu_positive_489,val,6,basketball_court,193,354,288,411,5415,860,571,rgb,,105,2.133,False,0.491
nwpu_positive_490_000,nwpu_positive_490,train,2,ship,720,24,797,42,1386,988,567,rgb,,85,2.635,False,0.192
nwpu_positive_490_001,nwpu_positive_490,train,2,ship,867,99,953,120,1806,988,567,rgb,,95,2.358,False,0.2
nwpu_positive_490_002,nwpu_positive_490,train,2,ship,221,95,257,119,864,988,567,rgb,,40,5.6,False,0.54
nwpu_positive_490_003,nwpu_positive_490,train,2,ship,167,249,225,275,1508,988,567,rgb,,64,3.5,False,0.368
nwpu_positive_490_004,nwpu_positive_490,train,2,ship,135,437,206,461,1704,988,567,rgb,,78,2.872,False,0.28
nwpu_positive_490_005,nwpu_positive_490,train,2,ship,471,185,541,230,3150,988,567,rgb,,77,2.909,False,0.531
nwpu_positive_490_006,nwpu_positive_490,train,2,ship,681,214,753,253,2808,988,567,rgb,,79,2.835,False,0.45
nwpu_positive_491_000,nwpu_positive_491,train,9,bridge,322,57,428,97,4240,901,570,rgb,,117,1.915,False,0.31
nwpu_positive_491_001,nwpu_positive_491,train,9,bridge,551,314,674,516,24846,901,570,rgb,,222,1.009,False,0.504
nwpu_positive_492_000,nwpu_positive_492,train,4,baseball_diamond,369,211,480,303,10212,879,571,rgb,,122,1.836,False,0.686
nwpu_positive_492_001,nwpu_positive_492,train,4,baseball_diamond,199,358,303,449,9464,879,571,rgb,,114,1.965,False,0.728
nwpu_positive_492_002,nwpu_positive_492,train,6,basketball_court,427,438,517,489,4590,879,571,rgb,,99,2.263,False,0.468
nwpu_positive_492_003,nwpu_positive_492,train,6,basketball_court,526,379,614,425,4048,879,571,rgb,,97,2.309,False,0.43
nwpu_positive_492_004,nwpu_positive_492,train,6,basketball_court,531,428,616,471,3655,879,571,rgb,,94,2.383,False,0.414
nwpu_positive_493_000,nwpu_positive_493,val,5,tennis_court,602,260,640,315,2090,791,536,rgb,,61,3.672,False,0.562
nwpu_positive_493_001,nwpu_positive_493,val,5,tennis_court,634,260,674,315,2200,791,536,rgb,,61,3.672,False,0.591
nwpu_positive_493_002,nwpu_positive_493,val,5,tennis_court,614,330,652,387,2166,791,536,rgb,,63,3.556,False,0.546
nwpu_positive_493_003,nwpu_positive_493,val,5,tennis_court,647,330,686,386,2184,791,536,rgb,,62,3.613,False,0.568
nwpu_positive_493_004,nwpu_positive_493,val,7,ground_track_field,268,100,655,238,53406,791,536,rgb,,426,0.526,False,0.294
nwpu_positive_494_000,nwpu_positive_494,train,4,baseball_diamond,528,6,671,102,13728,959,565,rgb,,157,1.427,False,0.557
nwpu_positive_494_001,nwpu_positive_494,train,6,basketball_court,611,289,710,393,10296,959,565,rgb,,114,1.965,False,0.792
nwpu_positive_494_002,nwpu_positive_494,train,6,basketball_court,694,276,784,373,8730,959,565,rgb,,107,2.093,False,0.763
nwpu_positive_495_000,nwpu_positive_495,train,4,baseball_diamond,221,287,344,416,15867,958,561,rgb,,142,1.577,False,0.787
nwpu_positive_495_001,nwpu_positive_495,train,7,ground_track_field,508,34,763,327,74715,958,561,rgb,,322,0.696,False,0.721
nwpu_positive_496_000,nwpu_positive_496,train,5,tennis_court,290,89,355,119,1950,907,568,rgb,,72,3.111,False,0.376
nwpu_positive_496_001,nwpu_positive_496,train,5,tennis_court,290,124,355,151,1755,907,568,rgb,,72,3.111,False,0.339
nwpu_positive_496_002,nwpu_positive_496,train,5,tennis_court,290,157,353,186,1827,907,568,rgb,,69,3.246,False,0.384
nwpu_positive_496_003,nwpu_positive_496,train,5,tennis_court,376,88,439,117,1827,907,568,rgb,,69,3.246,False,0.384
nwpu_positive_496_004,nwpu_positive_496,train,5,tennis_court,458,85,523,112,1755,907,568,rgb,,72,3.111,False,0.339
nwpu_positive_496_005,nwpu_positive_496,train,6,basketball_court,272,204,339,238,2278,907,568,rgb,,74,3.027,False,0.416
nwpu_positive_496_006,nwpu_positive_496,train,6,basketball_court,275,238,337,271,2046,907,568,rgb,,68,3.294,False,0.442
nwpu_positive_496_007,nwpu_positive_496,train,6,basketball_court,272,274,337,307,2145,907,568,rgb,,72,3.111,False,0.414
nwpu_positive_496_008,nwpu_positive_496,train,6,basketball_court,273,308,338,344,2340,907,568,rgb,,72,3.111,False,0.451
nwpu_positive_496_009,nwpu_positive_496,train,7,ground_track_field,75,91,250,374,49525,907,568,rgb,,311,0.72,False,0.512
nwpu_positive_497_000,nwpu_positive_497,train,4,baseball_diamond,154,402,256,498,9792,816,533,rgb,,112,2.0,False,0.781
nwpu_positive_497_001,nwpu_positive_497,train,4,baseball_diamond,302,338,409,427,9523,816,533,rgb,,118,1.898,False,0.684
nwpu_positive_497_002,nwpu_positive_497,train,7,ground_track_field,383,128,740,301,61761,816,533,rgb,,393,0.57,False,0.4
nwpu_positive_498_000,nwpu_positive_498,train,6,basketball_court,350,216,476,331,14490,944,611,rgb,,139,1.612,False,0.75
nwpu_positive_498_001,nwpu_positive_498,train,6,basketball_court,468,184,582,249,7410,944,611,rgb,,125,1.792,False,0.474
nwpu_positive_498_002,nwpu_positive_498,train,6,basketball_court,449,275,573,348,9052,944,611,rgb,,136,1.647,False,0.489
nwpu_positive_499_000,nwpu_positive_499,train,6,basketball_court,554,180,650,222,4032,720,516,rgb,,106,2.113,False,0.359
nwpu_positive_499_001,nwpu_positive_499,train,6,basketball_court,561,277,660,328,5049,720,516,rgb,,109,2.055,False,0.425
nwpu_positive_500_000,nwpu_positive_500,val,2,ship,74,100,119,153,2385,1137,547,rgb,,58,3.862,False,0.709
nwpu_positive_500_001,nwpu_positive_500,val,2,ship,208,158,286,195,2886,1137,547,rgb,,86,2.605,False,0.39
nwpu_positive_500_002,nwpu_positive_500,val,2,ship,473,49,557,91,3528,1137,547,rgb,,92,2.435,False,0.417
nwpu_positive_500_003,nwpu_positive_500,val,2,ship,388,273,510,324,6222,1137,547,rgb,,134,1.672,False,0.347
nwpu_positive_500_004,nwpu_positive_500,val,2,ship,542,460,653,516,6216,1137,547,rgb,,122,1.836,False,0.418
nwpu_positive_500_005,nwpu_positive_500,val,2,ship,793,228,879,286,4988,1137,547,rgb,,95,2.358,False,0.553
nwpu_positive_500_006,nwpu_positive_500,val,2,ship,954,81,1032,126,3510,1137,547,rgb,,86,2.605,False,0.475
nwpu_positive_501_000,nwpu_positive_501,train,2,ship,63,245,121,318,4234,1207,559,rgb,,80,2.8,False,0.662
nwpu_positive_501_001,nwpu_positive_501,train,2,ship,363,102,401,174,2736,1207,559,rgb,,79,2.835,False,0.438
nwpu_positive_501_002,nwpu_positive_501,train,2,ship,509,31,543,99,2312,1207,559,rgb,,75,2.987,False,0.411
nwpu_positive_501_003,nwpu_positive_501,train,2,ship,467,250,517,331,4050,1207,559,rgb,,89,2.517,False,0.511
nwpu_positive_501_004,nwpu_positive_501,train,2,ship,751,269,786,354,2975,1207,559,rgb,,94,2.383,False,0.337
nwpu_positive_501_005,nwpu_positive_501,train,2,ship,987,104,1056,170,4554,1207,559,rgb,,76,2.947,False,0.788
nwpu_positive_501_006,nwpu_positive_501,train,2,ship,963,332,1023,406,4440,1207,559,rgb,,81,2.765,False,0.677
nwpu_positive_502_000,nwpu_positive_502,train,2,ship,442,61,474,132,2272,1073,540,rgb,,78,2.872,False,0.373
nwpu_positive_502_001,nwpu_positive_502,train,2,ship,653,200,724,264,4544,1073,540,rgb,,78,2.872,False,0.747
nwpu_positive_502_002,nwpu_positive_502,train,2,ship,436,379,524,473,8272,1073,540,rgb,,103,2.175,False,0.78
nwpu_positive_503_000,nwpu_positive_503,val,2,ship,62,445,106,497,2288,1233,558,rgb,,57,3.93,False,0.704
nwpu_positive_503_001,nwpu_positive_503,val,2,ship,93,281,165,346,4680,1233,558,rgb,,79,2.835,False,0.75
nwpu_positive_503_002,nwpu_positive_503,val,2,ship,266,329,317,382,2703,1233,558,rgb,,58,3.862,False,0.804
nwpu_positive_503_003,nwpu_positive_503,val,2,ship,345,96,392,160,3008,1233,558,rgb,,70,3.2,False,0.614
nwpu_positive_503_004,nwpu_positive_503,val,2,ship,523,25,580,60,1995,1233,558,rgb,,63,3.556,False,0.503
nwpu_positive_503_005,nwpu_positive_503,val,2,ship,645,150,691,215,2990,1233,558,rgb,,72,3.111,False,0.577
nwpu_positive_503_006,nwpu_positive_503,val,2,ship,664,248,740,299,3876,1233,558,rgb,,84,2.667,False,0.549
nwpu_positive_503_007,nwpu_positive_503,val,2,ship,502,411,585,442,2573,1233,558,rgb,,91,2.462,False,0.311
nwpu_positive_503_008,nwpu_positive_503,val,2,ship,803,60,859,92,1792,1233,558,rgb,,62,3.613,False,0.466
nwpu_positive_503_009,nwpu_positive_503,val,2,ship,877,93,934,123,1710,1233,558,rgb,,63,3.556,False,0.431
nwpu_positive_503_010,nwpu_positive_503,val,2,ship,909,248,970,275,1647,1233,558,rgb,,67,3.343,False,0.367
nwpu_positive_503_011,nwpu_positive_503,val,2,ship,847,425,916,492,4623,1233,558,rgb,,76,2.947,False,0.8
nwpu_positive_503_012,nwpu_positive_503,val,2,ship,998,70,1047,103,1617,1233,558,rgb,,54,4.148,False,0.555
nwpu_positive_503_013,nwpu_positive_503,val,2,ship,1065,158,1112,183,1175,1233,558,rgb,,52,4.308,False,0.435
nwpu_positive_503_014,nwpu_positive_503,val,2,ship,1134,127,1175,165,1558,1233,558,rgb,,45,4.978,False,0.769
nwpu_positive_504_000,nwpu_positive_504,val,2,ship,28,118,78,159,2050,1267,549,rgb,,55,4.073,False,0.678
nwpu_positive_504_001,nwpu_positive_504,val,2,ship,137,226,199,263,2294,1267,549,rgb,,68,3.294,False,0.496
nwpu_positive_504_002,nwpu_positive_504,val,2,ship,333,154,397,188,2176,1267,549,rgb,,70,3.2,False,0.444
nwpu_positive_504_003,nwpu_positive_504,val,2,ship,292,370,371,416,3634,1267,549,rgb,,87,2.575,False,0.48
nwpu_positive_504_004,nwpu_positive_504,val,2,ship,557,88,644,123,3045,1267,549,rgb,,96,2.333,False,0.33
nwpu_positive_504_005,nwpu_positive_504,val,2,ship,613,407,695,453,3772,1267,549,rgb,,90,2.489,False,0.466
nwpu_positive_504_006,nwpu_positive_504,val,2,ship,739,99,826,135,3132,1267,549,rgb,,96,2.333,False,0.34
nwpu_positive_504_007,nwpu_positive_504,val,2,ship,868,463,951,496,2739,1267,549,rgb,,91,2.462,False,0.331
nwpu_positive_504_008,nwpu_positive_504,val,2,ship,1009,58,1077,91,2244,1267,549,rgb,,75,2.987,False,0.399
nwpu_positive_504_009,nwpu_positive_504,val,2,ship,1083,185,1160,215,2310,1267,549,rgb,,85,2.635,False,0.32
nwpu_positive_504_010,nwpu_positive_504,val,2,ship,1155,448,1259,483,3640,1267,549,rgb,,114,1.965,False,0.28
nwpu_positive_506_000,nwpu_positive_506,train,2,ship,36,37,106,62,1750,960,559,rgb,,77,2.909,False,0.295
nwpu_positive_506_001,nwpu_positive_506,train,2,ship,48,165,113,215,3250,960,559,rgb,,72,3.111,False,0.627
nwpu_positive_506_002,nwpu_positive_506,train,2,ship,4,314,33,351,1073,960,559,rgb,,41,5.463,False,0.638
nwpu_positive_506_003,nwpu_positive_506,train,2,ship,124,347,162,410,2394,960,559,rgb,,69,3.246,False,0.503
nwpu_positive_506_004,nwpu_positive_506,train,2,ship,339,139,421,185,3772,960,559,rgb,,90,2.489,False,0.466
nwpu_positive_506_005,nwpu_positive_506,train,2,ship,306,374,388,459,6970,960,559,rgb,,94,2.383,False,0.789
nwpu_positive_506_006,nwpu_positive_506,train,2,ship,500,57,550,90,1650,960,559,rgb,,55,4.073,False,0.545
nwpu_positive_506_007,nwpu_positive_506,train,2,ship,572,270,618,356,3956,960,559,rgb,,95,2.358,False,0.438
nwpu_positive_506_008,nwpu_positive_506,train,2,ship,559,444,603,518,3256,960,559,rgb,,81,2.765,False,0.496
nwpu_positive_506_009,nwpu_positive_506,train,2,ship,663,38,718,92,2970,960,559,rgb,,61,3.672,False,0.798
nwpu_positive_507_000,nwpu_positive_507,train,2,ship,93,117,130,169,1924,1022,565,rgb,,57,3.93,False,0.592
nwpu_positive_507_001,nwpu_positive_507,train,2,ship,95,274,161,313,2574,1022,565,rgb,,73,3.068,False,0.483
nwpu_positive_507_002,nwpu_positive_507,train,2,ship,260,81,316,121,2240,1022,565,rgb,,62,3.613,False,0.583
nwpu_positive_507_003,nwpu_positive_507,train,2,ship,311,372,351,416,1760,1022,565,rgb,,48,4.667,False,0.764
nwpu_positive_507_004,nwpu_positive_507,train,2,ship,202,486,260,550,3712,1022,565,rgb,,70,3.2,False,0.758
nwpu_positive_507_005,nwpu_positive_507,train,2,ship,359,72,390,128,1736,1022,565,rgb,,62,3.613,False,0.452
