crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,iou,iou_band,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_513_001,nwpu_positive_513,train,2,ship,103,355,156,407,2736,1213,559,rgb,0.4568,0.4-0.5,,58,3.862,False,0.813
nwpu_positive_513_002,nwpu_positive_513,train,2,ship,669,365,712,406,1748,1213,559,rgb,0.5715,0.5-0.6,,47,4.766,False,0.791
nwpu_positive_513_003,nwpu_positive_513,train,2,ship,807,46,885,82,2828,1213,559,rgb,0.6527,0.6-0.7,,86,2.605,False,0.382
nwpu_positive_513_004,nwpu_positive_513,train,2,ship,826,256,882,324,3801,1213,559,rgb,0.6951,0.6-0.7,,75,2.987,False,0.676
nwpu_positive_513_005,nwpu_positive_513,train,2,ship,798,447,849,488,2099,1213,559,rgb,0.6084,0.6-0.7,,56,4.0,False,0.669
nwpu_positive_513_006,nwpu_positive_513,train,2,ship,925,415,990,451,2364,1213,559,rgb,0.6162,0.6-0.7,,71,3.155,False,0.469
nwpu_positive_513_007,nwpu_positive_513,train,2,ship,1060,226,1147,283,4865,1213,559,rgb,0.5503,0.5-0.6,,96,2.333,False,0.528
nwpu_positive_513_008,nwpu_positive_513,train,2,ship,1052,354,1107,389,1904,1213,559,rgb,0.4301,0.4-0.5,,60,3.733,False,0.529
nwpu_positive_513_009,nwpu_positive_513,train,2,ship,1144,499,1179,546,1631,1213,559,rgb,0.4671,0.4-0.5,,51,4.392,False,0.627
nwpu_positive_513_010,nwpu_positive_513,train,2,ship,1117,16,1173,67,2880,1213,559,rgb,0.657,0.6-0.7,,63,3.556,False,0.726
nwpu_positive_513_011,nwpu_positive_513,train,2,ship,662,527,718,559,1791,1213,559,rgb,0.4719,0.4-0.5,,61,3.672,False,0.481
nwpu_positive_514_000,nwpu_positive_514,train,2,ship,9,11,56,41,1384,956,554,rgb,0.5394,0.5-0.6,,51,4.392,False,0.532
nwpu_positive_514_001,nwpu_positive_514,train,2,ship,96,391,183,462,6195,956,554,rgb,0.5867,0.5-0.6,,96,2.333,False,0.672
nwpu_positive_514_002,nwpu_positive_514,train,2,ship,233,81,277,132,2273,956,554,rgb,0.6958,0.6-0.7,,57,3.93,False,0.7
nwpu_positive_514_003,nwpu_positive_514,train,2,ship,176,283,253,355,5531,956,554,rgb,0.6596,0.6-0.7,,85,2.635,False,0.766
nwpu_positive_514_004,nwpu_positive_514,train,2,ship,415,41,468,66,1326,956,554,rgb,0.5376,0.5-0.6,,59,3.797,False,0.381
nwpu_positive_514_005,nwpu_positive_514,train,2,ship,400,346,495,395,4628,956,554,rgb,0.457,0.4-0.5,,104,2.154,False,0.428
nwpu_positive_514_006,nwpu_positive_514,train,2,ship,672,272,757,345,6268,956,554,rgb,0.4544,0.4-0.5,,94,2.383,False,0.709
nwpu_positive_514_007,nwpu_positive_514,train,2,ship,852,217,923,274,3992,956,554,rgb,0.5639,0.5-0.6,,77,2.909,False,0.673
nwpu_positive_515_000,nwpu_positive_515,train,1,airplane,352,69,447,138,6627,953,553,rgb,0.4695,0.4-0.5,,105,2.133,False,0.601
nwpu_positive_515_001,nwpu_positive_515,train,1,airplane,337,130,443,199,7291,953,553,rgb,0.5646,0.5-0.6,,117,1.915,False,0.533
nwpu_positive_515_002,nwpu_positive_515,train,1,airplane,300,170,366,274,6940,953,553,rgb,0.6045,0.6-0.7,,115,1.948,False,0.525
nwpu_positive_515_003,nwpu_positive_515,train,1,airplane,391,280,449,326,2604,953,553,rgb,0.5155,0.5-0.6,,63,3.556,False,0.656
nwpu_positive_515_004,nwpu_positive_515,train,1,airplane,474,301,570,400,9494,953,553,rgb,0.6218,0.6-0.7,,109,2.055,False,0.799
nwpu_positive_515_005,nwpu_positive_515,train,1,airplane,551,263,598,295,1506,953,553,rgb,0.526,0.5-0.6,,52,4.308,False,0.557
nwpu_positive_515_006,nwpu_positive_515,train,1,airplane,551,214,611,244,1839,953,553,rgb,0.6455,0.6-0.7,,67,3.343,False,0.41
nwpu_positive_516_000,nwpu_positive_516,train,1,airplane,107,9,170,45,2274,1183,568,rgb,0.4034,0.4-0.5,,69,3.246,False,0.478
nwpu_positive_516_001,nwpu_positive_516,train,1,airplane,94,66,186,123,5241,1183,568,rgb,0.6188,0.6-0.7,,101,2.218,False,0.514
nwpu_positive_516_002,nwpu_positive_516,train,1,airplane,66,131,164,169,3702,1183,568,rgb,0.5602,0.5-0.6,,108,2.074,False,0.317
nwpu_positive_516_003,nwpu_positive_516,train,1,airplane,76,190,141,225,2241,1183,568,rgb,0.4149,0.4-0.5,,71,3.155,False,0.444
nwpu_positive_516_004,nwpu_positive_516,train,1,airplane,86,251,170,315,5379,1183,568,rgb,0.6524,0.6-0.7,,93,2.409,False,0.622
nwpu_positive_516_005,nwpu_positive_516,train,1,airplane,50,329,147,400,6844,1183,568,rgb,0.6774,0.6-0.7,,106,2.113,False,0.609
nwpu_positive_516_006,nwpu_positive_516,train,1,airplane,651,74,718,101,1784,1183,568,rgb,0.6212,0.6-0.7,,73,3.068,False,0.335
nwpu_positive_516_007,nwpu_positive_516,train,1,airplane,838,394,921,499,8774,1183,568,rgb,0.5157,0.5-0.6,,116,1.931,False,0.652
nwpu_positive_516_008,nwpu_positive_516,train,1,airplane,1059,365,1156,451,8392,1183,568,rgb,0.4165,0.4-0.5,,107,2.093,False,0.733
nwpu_positive_517_000,nwpu_positive_517,train,2,ship,115,135,167,197,3241,1060,563,rgb,0.4017,0.4-0.5,,68,3.294,False,0.701
nwpu_positive_517_001,nwpu_positive_517,train,2,ship,373,36,427,83,2508,1060,563,rgb,0.5817,0.5-0.6,,60,3.733,False,0.697
nwpu_positive_517_002,nwpu_positive_517,train,2,ship,227,269,292,292,1550,1060,563,rgb,0.6541,0.6-0.7,,72,3.111,False,0.299
nwpu_positive_517_003,nwpu_positive_517,train,2,ship,83,476,195,517,4562,1060,563,rgb,0.5975,0.5-0.6,,123,1.821,False,0.302
nwpu_positive_517_004,nwpu_positive_517,train,2,ship,449,266,506,306,2271,1060,563,rgb,0.4239,0.4-0.5,,63,3.556,False,0.572
nwpu_positive_517_005,nwpu_positive_517,train,2,ship,424,478,485,541,3799,1060,563,rgb,0.6114,0.6-0.7,,69,3.246,False,0.798
nwpu_positive_517_006,nwpu_positive_517,train,2,ship,597,42,655,67,1460,1060,563,rgb,0.606,0.6-0.7,,64,3.5,False,0.356
nwpu_positive_517_007,nwpu_positive_517,train,2,ship,620,206,675,253,2580,1060,563,rgb,0.6173,0.6-0.7,,61,3.672,False,0.693
nwpu_positive_517_008,nwpu_positive_517,train,2,ship,863,101,917,127,1409,1060,563,rgb,0.6512,0.6-0.7,,59,3.797,False,0.405
nwpu_positive_517_009,nwpu_positive_517,train,2,ship,772,416,831,442,1552,1060,563,rgb,0.6421,0.6-0.7,,65,3.446,False,0.367
nwpu_positive_518_000,nwpu_positive_518,train,2,ship,32,151,112,190,3180,1137,548,rgb,0.6332,0.6-0.7,,89,2.517,False,0.401
nwpu_positive_518_001,nwpu_positive_518,train,2,ship,151,225,263,251,2876,1137,548,rgb,0.5858,0.5-0.6,,123,1.821,False,0.19
nwpu_positive_518_002,nwpu_positive_518,train,2,ship,419,27,463,104,3369,1137,548,rgb,0.4567,0.4-0.5,,85,2.635,False,0.466
nwpu_positive_518_003,nwpu_positive_518,train,2,ship,417,240,493,268,2164,1137,548,rgb,0.6232,0.6-0.7,,84,2.667,False,0.307
nwpu_positive_518_004,nwpu_positive_518,train,2,ship,341,416,440,439,2288,1137,548,rgb,0.6185,0.6-0.7,,109,2.055,False,0.193
nwpu_positive_518_005,nwpu_positive_518,train,2,ship,637,229,739,314,8716,1137,548,rgb,0.5131,0.5-0.6,,112,2.0,False,0.695
nwpu_positive_518_006,nwpu_positive_518,train,2,ship,546,492,603,522,1676,1137,548,rgb,0.6444,0.6-0.7,,63,3.556,False,0.422
nwpu_positive_518_007,nwpu_positive_518,train,2,ship,1083,189,1112,289,2893,1137,548,rgb,0.4717,0.4-0.5,,110,2.036,False,0.239
nwpu_positive_518_008,nwpu_positive_518,train,2,ship,908,453,943,496,1476,1137,548,rgb,0.6952,0.6-0.7,,47,4.766,False,0.668
nwpu_positive_519_000,nwpu_positive_519,val,2,ship,23,161,103,199,3044,1045,541,rgb,0.4205,0.4-0.5,,88,2.545,False,0.393
nwpu_positive_519_001,nwpu_positive_519,val,2,ship,252,33,296,85,2303,1045,541,rgb,0.5467,0.5-0.6,,58,3.862,False,0.684
nwpu_positive_519_002,nwpu_positive_519,val,2,ship,189,195,328,251,7744,1045,541,rgb,0.4263,0.4-0.5,,153,1.464,False,0.331
nwpu_positive_519_003,nwpu_positive_519,val,2,ship,267,315,389,392,9440,1045,541,rgb,0.4177,0.4-0.5,,135,1.659,False,0.518
nwpu_positive_519_004,nwpu_positive_519,val,2,ship,502,150,562,214,3822,1045,541,rgb,0.4749,0.4-0.5,,71,3.155,False,0.758
nwpu_positive_519_005,nwpu_positive_519,val,2,ship,584,26,658,50,1784,1045,541,rgb,0.4202,0.4-0.5,,81,2.765,False,0.272
nwpu_positive_519_006,nwpu_positive_519,val,2,ship,908,48,958,68,989,1045,541,rgb,0.5154,0.5-0.6,,55,4.073,False,0.327
nwpu_positive_519_007,nwpu_positive_519,val,2,ship,884,216,921,244,1064,1045,541,rgb,0.5219,0.5-0.6,,41,5.463,False,0.633
nwpu_positive_520_000,nwpu_positive_520,train,2,ship,706,81,814,121,4372,1043,552,rgb,0.4589,0.4-0.5,,119,1.882,False,0.309
nwpu_positive_520_001,nwpu_positive_520,train,2,ship,828,104,911,174,5877,1043,552,rgb,0.5015,0.5-0.6,,92,2.435,False,0.694
nwpu_positive_520_002,nwpu_positive_520,train,2,ship,890,347,941,378,1628,1043,552,rgb,0.4081,0.4-0.5,,56,4.0,False,0.519
nwpu_positive_522_000,nwpu_positive_522,train,8,harbor,75,252,268,371,22971,1126,564,rgb,0.6307,0.6-0.7,,213,1.052,False,0.506
nwpu_positive_522_001,nwpu_positive_522,train,8,harbor,39,329,241,441,22657,1126,564,rgb,0.652,0.6-0.7,,222,1.009,False,0.46
nwpu_positive_522_002,nwpu_positive_522,train,8,harbor,465,39,571,139,10663,1126,564,rgb,0.6066,0.6-0.7,,117,1.915,False,0.779
nwpu_positive_522_003,nwpu_positive_522,train,8,harbor,576,45,651,126,6126,1126,564,rgb,0.6165,0.6-0.7,,89,2.517,False,0.773
nwpu_positive_522_004,nwpu_positive_522,train,8,harbor,694,62,783,176,10097,1126,564,rgb,0.4437,0.4-0.5,,125,1.792,False,0.646
nwpu_positive_522_005,nwpu_positive_522,train,8,harbor,786,37,861,149,8392,1126,564,rgb,0.6527,0.6-0.7,,122,1.836,False,0.564
nwpu_positive_522_006,nwpu_positive_522,train,8,harbor,845,15,919,131,8491,1126,564,rgb,0.5176,0.5-0.6,,127,1.764,False,0.526
nwpu_positive_522_007,nwpu_positive_522,train,8,harbor,931,23,976,124,4525,1126,564,rgb,0.6796,0.6-0.7,,111,2.018,False,0.367
nwpu_positive_522_008,nwpu_positive_522,train,8,harbor,840,298,905,417,7683,1126,564,rgb,0.464,0.4-0.5,,131,1.71,False,0.448
nwpu_positive_522_009,nwpu_positive_522,train,8,harbor,952,237,1075,287,6074,1126,564,rgb,0.5659,0.5-0.6,,135,1.659,False,0.333
nwpu_positive_522_010,nwpu_positive_522,train,8,harbor,854,327,1064,382,11531,1126,564,rgb,0.5583,0.5-0.6,,231,0.97,False,0.216
nwpu_positive_523_000,nwpu_positive_523,train,8,harbor,295,22,327,144,3829,940,555,rgb,0.5957,0.5-0.6,,134,1.672,False,0.213
nwpu_positive_523_001,nwpu_positive_523,train,8,harbor,150,120,273,157,4648,940,555,rgb,0.438,0.4-0.5,,135,1.659,False,0.255
nwpu_positive_523_002,nwpu_positive_523,train,8,harbor,162,200,363,245,9154,940,555,rgb,0.67,0.6-0.7,,220,1.018,False,0.189
nwpu_positive_523_003,nwpu_positive_523,train,8,harbor,186,271,328,321,7069,940,555,rgb,0.4281,0.4-0.5,,157,1.427,False,0.287
nwpu_positive_523_004,nwpu_positive_523,train,8,harbor,305,278,435,317,5062,940,555,rgb,0.492,0.4-0.5,,143,1.566,False,0.248
nwpu_positive_523_005,nwpu_positive_523,train,8,harbor,384,36,492,69,3654,940,555,rgb,0.5399,0.5-0.6,,119,1.882,False,0.258
nwpu_positive_523_006,nwpu_positive_523,train,8,harbor,396,83,533,157,10154,940,555,rgb,0.4222,0.4-0.5,,151,1.483,False,0.445
nwpu_positive_523_007,nwpu_positive_523,train,8,harbor,368,179,471,225,4730,940,555,rgb,0.5422,0.5-0.6,,113,1.982,False,0.37
nwpu_positive_523_008,nwpu_positive_523,train,8,harbor,543,47,656,117,7905,940,555,rgb,0.4419,0.4-0.5,,124,1.806,False,0.514
nwpu_positive_523_009,nwpu_positive_523,train,8,harbor,516,125,698,180,9978,940,555,rgb,0.6368,0.6-0.7,,200,1.12,False,0.249
nwpu_positive_523_010,nwpu_positive_523,train,8,harbor,576,211,698,259,5841,940,555,rgb,0.4739,0.4-0.5,,134,1.672,False,0.325
nwpu_positive_523_011,nwpu_positive_523,train,8,harbor,603,311,698,393,7786,940,555,rgb,0.5207,0.5-0.6,,104,2.154,False,0.72
nwpu_positive_523_012,nwpu_positive_523,train,8,harbor,533,398,749,439,8967,940,555,rgb,0.5172,0.5-0.6,,237,0.945,False,0.16
nwpu_positive_524_000,nwpu_positive_524,val,7,ground_track_field,323,146,478,464,49025,839,538,rgb,0.5426,0.5-0.6,,349,0.642,False,0.403
nwpu_positive_525_000,nwpu_positive_525,train,4,baseball_diamond,424,192,505,261,5581,743,546,rgb,0.5615,0.5-0.6,,88,2.545,False,0.721
nwpu_positive_525_001,nwpu_positive_525,train,4,baseball_diamond,353,373,427,459,6250,743,546,rgb,0.5538,0.5-0.6,,94,2.383,False,0.707
nwpu_positive_525_002,nwpu_positive_525,train,7,ground_track_field,486,212,705,410,43372,743,546,rgb,0.5547,0.5-0.6,,241,0.929,False,0.747
nwpu_positive_526_000,nwpu_positive_526,train,2,ship,233,124,304,191,4725,949,589,rgb,0.5962,0.5-0.6,,78,2.872,False,0.777
nwpu_positive_526_001,nwpu_positive_526,train,2,ship,389,308,457,425,7965,949,589,rgb,0.5281,0.5-0.6,,128,1.75,False,0.486
nwpu_positive_526_002,nwpu_positive_526,train,2,ship,423,303,645,393,19926,949,589,rgb,0.635,0.6-0.7,,244,0.918,False,0.335
nwpu_positive_526_003,nwpu_positive_526,train,2,ship,769,335,900,384,6451,949,589,rgb,0.6165,0.6-0.7,,144,1.556,False,0.311
nwpu_positive_526_004,nwpu_positive_526,train,2,ship,756,445,861,484,4149,949,589,rgb,0.6391,0.6-0.7,,116,1.931,False,0.308
nwpu_positive_526_005,nwpu_positive_526,train,9,bridge,637,352,738,589,24082,949,589,rgb,0.6438,0.6-0.7,,261,0.858,False,0.354
nwpu_positive_527_000,nwpu_positive_527,train,2,ship,10,19,107,50,3020,1031,626,rgb,0.5763,0.5-0.6,,107,2.093,False,0.264
nwpu_positive_527_001,nwpu_positive_527,train,2,ship,31,69,94,95,1659,1031,626,rgb,0.6082,0.6-0.7,,70,3.2,False,0.339
nwpu_positive_527_002,nwpu_positive_527,train,2,ship,141,47,213,76,2075,1031,626,rgb,0.547,0.5-0.6,,79,2.835,False,0.332
nwpu_positive_527_003,nwpu_positive_527,train,2,ship,184,47,283,97,4922,1031,626,rgb,0.4914,0.4-0.5,,109,2.055,False,0.414
nwpu_positive_527_004,nwpu_positive_527,train,2,ship,244,141,357,208,7648,1031,626,rgb,0.6779,0.6-0.7,,124,1.806,False,0.497
nwpu_positive_527_005,nwpu_positive_527,train,2,ship,399,213,470,278,4690,1031,626,rgb,0.5486,0.5-0.6,,79,2.835,False,0.751
nwpu_positive_527_006,nwpu_positive_527,train,2,ship,486,176,580,249,6828,1031,626,rgb,0.479,0.4-0.5,,103,2.175,False,0.644
nwpu_positive_527_007,nwpu_positive_527,train,2,ship,597,250,742,335,12439,1031,626,rgb,0.6164,0.6-0.7,,160,1.4,False,0.486
nwpu_positive_527_008,nwpu_positive_527,train,2,ship,724,341,877,442,15470,1031,626,rgb,0.6159,0.6-0.7,,168,1.333,False,0.548
nwpu_positive_527_009,nwpu_positive_527,train,2,ship,735,409,815,561,12232,1031,626,rgb,0.6159,0.6-0.7,,168,1.333,False,0.433
nwpu_positive_528_000,nwpu_positive_528,train,9,bridge,256,108,449,344,45419,872,549,rgb,0.506,0.5-0.6,,259,0.865,False,0.677
nwpu_positive_528_001,nwpu_positive_528,train,9,bridge,510,1,711,236,47031,872,549,rgb,0.4064,0.4-0.5,,258,0.868,False,0.707
nwpu_positive_529_000,nwpu_positive_529,train,4,baseball_diamond,726,346,806,495,11970,1131,548,rgb,0.4586,0.4-0.5,,164,1.366,False,0.445
nwpu_positive_529_001,nwpu_positive_529,train,9,bridge,127,0,243,222,25802,1131,548,rgb,0.4094,0.4-0.5,,244,0.918,False,0.433
nwpu_positive_529_002,nwpu_positive_529,train,9,bridge,860,37,1038,237,35640,1131,548,rgb,0.459,0.4-0.5,,220,1.018,False,0.736
nwpu_positive_530_000,nwpu_positive_530,train,9,bridge,33,111,228,269,30640,1158,558,rgb,0.4151,0.4-0.5,,214,1.047,False,0.669
nwpu_positive_530_001,nwpu_positive_530,train,9,bridge,430,127,598,328,33717,1158,558,rgb,0.6018,0.6-0.7,,221,1.014,False,0.69
nwpu_positive_530_002,nwpu_positive_530,train,9,bridge,938,315,1053,449,15453,1158,558,rgb,0.4131,0.4-0.5,,148,1.514,False,0.705
nwpu_positive_531_000,nwpu_positive_531,train,9,bridge,48,166,135,274,9448,1266,547,rgb,0.5904,0.5-0.6,,119,1.882,False,0.667
nwpu_positive_531_001,nwpu_positive_531,train,9,bridge,421,27,563,128,14381,1266,547,rgb,0.5036,0.5-0.6,,156,1.436,False,0.591
nwpu_positive_531_002,nwpu_positive_531,train,9,bridge,969,277,1031,352,4680,1266,547,rgb,0.6158,0.6-0.7,,83,2.699,False,0.679
nwpu_positive_531_003,nwpu_positive_531,train,9,bridge,1100,262,1188,340,6852,1266,547,rgb,0.6231,0.6-0.7,,96,2.333,False,0.743
nwpu_positive_531_004,nwpu_positive_531,train,9,bridge,1159,165,1233,284,8788,1266,547,rgb,0.6291,0.6-0.7,,132,1.697,False,0.504
nwpu_positive_533_000,nwpu_positive_533,train,8,harbor,60,299,160,379,8030,1016,623,rgb,0.5365,0.5-0.6,,110,2.036,False,0.664
nwpu_positive_533_001,nwpu_positive_533,train,8,harbor,179,216,292,301,9721,1016,623,rgb,0.5157,0.5-0.6,,125,1.792,False,0.622
nwpu_positive_533_002,nwpu_positive_533,train,8,harbor,244,183,332,282,8662,1016,623,rgb,0.6902,0.6-0.7,,109,2.055,False,0.729
nwpu_positive_533_003,nwpu_positive_533,train,8,harbor,358,142,424,197,3577,1016,623,rgb,0.4126,0.4-0.5,,72,3.111,False,0.69
nwpu_positive_533_004,nwpu_positive_533,train,8,harbor,438,18,529,169,13705,1016,623,rgb,0.6348,0.6-0.7,,166,1.349,False,0.497
nwpu_positive_533_005,nwpu_positive_533,train,8,harbor,516,38,591,148,8268,1016,623,rgb,0.6638,0.6-0.7,,121,1.851,False,0.565
nwpu_positive_533_006,nwpu_positive_533,train,8,harbor,585,89,648,195,6641,1016,623,rgb,0.4242,0.4-0.5,,117,1.915,False,0.485
nwpu_positive_533_007,nwpu_positive_533,train,8,harbor,647,60,690,167,4553,1016,623,rgb,0.6692,0.6-0.7,,118,1.898,False,0.327
nwpu_positive_533_008,nwpu_positive_533,train,8,harbor,685,31,747,218,11598,1016,623,rgb,0.5156,0.5-0.6,,207,1.082,False,0.271
nwpu_positive_533_009,nwpu_positive_533,train,8,harbor,746,32,798,139,5595,1016,623,rgb,0.5263,0.5-0.6,,118,1.898,False,0.402
nwpu_positive_533_010,nwpu_positive_533,train,8,harbor,805,7,838,145,4604,1016,623,rgb,0.4141,0.4-0.5,,152,1.474,False,0.199
nwpu_positive_533_011,nwpu_positive_533,train,8,harbor,833,0,895,196,12124,1016,623,rgb,0.5001,0.5-0.6,,215,1.042,False,0.262
nwpu_positive_533_012,nwpu_positive_533,train,8,harbor,683,178,823,223,6274,1016,623,rgb,0.4579,0.4-0.5,,154,1.455,False,0.265
nwpu_positive_533_013,nwpu_positive_533,train,8,harbor,584,217,899,283,20741,1016,623,rgb,0.4927,0.4-0.5,,347,0.646,False,0.172
nwpu_positive_533_014,nwpu_positive_533,train,8,harbor,611,283,916,334,15586,1016,623,rgb,0.6987,0.6-0.7,,335,0.669,False,0.139
nwpu_positive_533_015,nwpu_positive_533,train,8,harbor,615,357,981,397,14578,1016,623,rgb,0.5871,0.5-0.6,,403,0.556,False,0.09
nwpu_positive_533_016,nwpu_positive_533,train,8,harbor,659,406,1016,459,18809,1016,623,rgb,0.6716,0.6-0.7,,392,0.571,False,0.122
nwpu_positive_533_017,nwpu_positive_533,train,8,harbor,701,484,927,569,19372,1016,623,rgb,0.5271,0.5-0.6,,248,0.903,False,0.315
nwpu_positive_534_000,nwpu_positive_534,train,8,harbor,104,54,235,73,2613,1053,558,rgb,0.6555,0.6-0.7,,144,1.556,False,0.126
nwpu_positive_534_001,nwpu_positive_534,train,8,harbor,119,86,260,129,6073,1053,558,rgb,0.5821,0.5-0.6,,155,1.445,False,0.253
nwpu_positive_534_002,nwpu_positive_534,train,8,harbor,151,144,257,195,5352,1053,558,rgb,0.4987,0.4-0.5,,116,1.931,False,0.398
nwpu_positive_534_003,nwpu_positive_534,train,8,harbor,96,212,209,274,7052,1053,558,rgb,0.4425,0.4-0.5,,125,1.792,False,0.451
nwpu_positive_534_004,nwpu_positive_534,train,8,harbor,76,293,226,358,9838,1053,558,rgb,0.6032,0.6-0.7,,165,1.358,False,0.361
nwpu_positive_534_005,nwpu_positive_534,train,8,harbor,121,382,208,474,8108,1053,558,rgb,0.6313,0.6-0.7,,102,2.196,False,0.779
nwpu_positive_534_006,nwpu_positive_534,train,8,harbor,365,44,439,86,3107,1053,558,rgb,0.5615,0.5-0.6,,81,2.765,False,0.474
nwpu_positive_534_007,nwpu_positive_534,train,8,harbor,445,19,515,76,3971,1053,558,rgb,0.489,0.4-0.5,,77,2.909,False,0.67
nwpu_positive_534_008,nwpu_positive_534,train,8,harbor,425,115,501,159,3330,1053,558,rgb,0.5505,0.5-0.6,,83,2.699,False,0.483
nwpu_positive_534_009,nwpu_positive_534,train,8,harbor,852,316,913,345,1772,1053,558,rgb,0.4003,0.4-0.5,,67,3.343,False,0.395
nwpu_positive_534_010,nwpu_positive_534,train,8,harbor,812,347,953,398,7143,1053,558,rgb,0.402,0.4-0.5,,155,1.445,False,0.297
nwpu_positive_534_011,nwpu_positive_534,train,8,harbor,842,416,968,470,6810,1053,558,rgb,0.4228,0.4-0.5,,138,1.623,False,0.358
nwpu_positive_535_000,nwpu_positive_535,train,8,harbor,198,200,254,273,4174,1172,567,rgb,0.6004,0.6-0.7,,81,2.765,False,0.636
nwpu_positive_535_001,nwpu_positive_535,train,8,harbor,92,272,215,328,6884,1172,567,rgb,0.6054,0.6-0.7,,136,1.647,False,0.372
nwpu_positive_535_002,nwpu_positive_535,train,8,harbor,253,147,317,321,11147,1172,567,rgb,0.4025,0.4-0.5,,192,1.167,False,0.302
nwpu_positive_535_003,nwpu_positive_535,train,8,harbor,346,173,470,313,17400,1172,567,rgb,0.4794,0.4-0.5,,154,1.455,False,0.734
nwpu_positive_535_004,nwpu_positive_535,train,8,harbor,111,333,267,419,13449,1172,567,rgb,0.5205,0.5-0.6,,172,1.302,False,0.455
nwpu_positive_535_005,nwpu_positive_535,train,8,harbor,488,184,530,333,6112,1172,567,rgb,0.557,0.5-0.6,,163,1.374,False,0.23
nwpu_positive_535_006,nwpu_positive_535,train,8,harbor,573,207,633,363,9249,1172,567,rgb,0.6316,0.6-0.7,,172,1.302,False,0.313
nwpu_positive_535_007,nwpu_positive_535,train,8,harbor,431,383,674,447,15404,1172,567,rgb,0.6331,0.6-0.7,,268,0.836,False,0.214
nwpu_positive_535_008,nwpu_positive_535,train,8,harbor,640,178,723,404,18646,1172,567,rgb,0.6143,0.6-0.7,,249,0.9,False,0.301
nwpu_positive_535_009,nwpu_positive_535,train,8,harbor,862,56,1056,226,32892,1172,567,rgb,0.6052,0.6-0.7,,213,1.052,False,0.725
nwpu_positive_535_010,nwpu_positive_535,train,8,harbor,775,144,976,281,27681,1172,567,rgb,0.5011,0.5-0.6,,222,1.009,False,0.562
nwpu_positive_535_011,nwpu_positive_535,train,8,harbor,899,159,1153,331,43385,1172,567,rgb,0.4397,0.4-0.5,,279,0.803,False,0.557
nwpu_positive_536_000,nwpu_positive_536,train,8,harbor,39,24,106,239,14356,989,630,rgb,0.5329,0.5-0.6,,236,0.949,False,0.258
nwpu_positive_536_001,nwpu_positive_536,train,8,harbor,103,130,199,239,10460,989,630,rgb,0.4396,0.4-0.5,,120,1.867,False,0.726
nwpu_positive_536_002,nwpu_positive_536,train,8,harbor,200,102,395,207,20487,989,630,rgb,0.6184,0.6-0.7,,214,1.047,False,0.447
nwpu_positive_536_003,nwpu_positive_536,train,8,harbor,299,0,558,163,42220,989,630,rgb,0.5355,0.5-0.6,,285,0.786,False,0.52
nwpu_positive_536_004,nwpu_positive_536,train,8,harbor,68,331,346,399,18868,989,630,rgb,0.5261,0.5-0.6,,305,0.734,False,0.203
nwpu_positive_536_005,nwpu_positive_536,train,8,harbor,94,438,171,550,8630,989,630,rgb,0.6259,0.6-0.7,,124,1.806,False,0.561
nwpu_positive_536_006,nwpu_positive_536,train,8,harbor,198,474,253,567,5025,989,630,rgb,0.5872,0.5-0.6,,102,2.196,False,0.483
nwpu_positive_536_007,nwpu_positive_536,train,8,harbor,274,442,371,567,12051,989,630,rgb,0.6379,0.6-0.7,,137,1.635,False,0.642
nwpu_positive_536_008,nwpu_positive_536,train,8,harbor,348,290,394,411,5625,989,630,rgb,0.4733,0.4-0.5,,134,1.672,False,0.313
nwpu_positive_536_009,nwpu_positive_536,train,8,harbor,443,136,532,245,9731,989,630,rgb,0.4195,0.4-0.5,,120,1.867,False,0.676
nwpu_positive_536_010,nwpu_positive_536,train,8,harbor,545,157,637,244,8055,989,630,rgb,0.6161,0.6-0.7,,102,2.196,False,0.774
nwpu_positive_536_011,nwpu_positive_536,train,8,harbor,651,156,724,293,10027,989,630,rgb,0.606,0.6-0.7,,151,1.483,False,0.44
nwpu_positive_536_012,nwpu_positive_536,train,8,harbor,703,155,771,338,12396,989,630,rgb,0.5584,0.5-0.6,,201,1.114,False,0.307
nwpu_positive_536_013,nwpu_positive_536,train,8,harbor,791,192,833,321,5407,989,630,rgb,0.6706,0.6-0.7,,142,1.577,False,0.268
nwpu_positive_536_014,nwpu_positive_536,train,8,harbor,861,181,975,352,19430,989,630,rgb,0.4241,0.4-0.5,,188,1.191,False,0.55
nwpu_positive_536_015,nwpu_positive_536,train,8,harbor,820,400,943,438,4615,989,630,rgb,0.6482,0.6-0.7,,135,1.659,False,0.253
nwpu_positive_536_016,nwpu_positive_536,train,8,harbor,826,461,915,537,6750,989,630,rgb,0.5506,0.5-0.6,,97,2.309,False,0.717
nwpu_positive_536_017,nwpu_positive_536,train,8,harbor,776,520,907,606,11301,989,630,rgb,0.6196,0.6-0.7,,145,1.545,False,0.538
nwpu_positive_537_000,nwpu_positive_537,train,8,harbor,0,167,105,325,16483,1118,557,rgb,0.6241,0.6-0.7,,173,1.295,False,0.551
nwpu_positive_537_001,nwpu_positive_537,train,8,harbor,96,219,204,331,12020,1118,557,rgb,0.4053,0.4-0.5,,122,1.836,False,0.808
