proposal_id,split,verdict,corpus,image_uid,predicted_class,verified_class,iou,sensor,box_fill
jitter_low:nwpu_positive_311_014,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2884,rgb,0.694
jitter_low:nwpu_positive_311_015,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2379,rgb,0.63
jitter_low:nwpu_positive_311_016,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.77
jitter_low:nwpu_positive_311_017,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3463,rgb,0.588
jitter_low:nwpu_positive_311_018,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3201,rgb,0.677
jitter_low:nwpu_positive_311_019,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.72
jitter_low:nwpu_positive_311_020,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.713
jitter_low:nwpu_positive_311_021,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.217,rgb,0.473
jitter_low:nwpu_positive_311_022,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3837,rgb,0.779
jitter_low:nwpu_positive_311_023,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2258,rgb,0.645
jitter_low:nwpu_positive_311_024,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.293,rgb,0.448
jitter_low:nwpu_positive_311_025,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3717,rgb,0.685
jitter_low:nwpu_positive_311_026,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.19,rgb,0.639
jitter_low:nwpu_positive_311_027,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.776
jitter_low:nwpu_positive_311_028,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3598,rgb,0.465
jitter_low:nwpu_positive_311_029,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1436,rgb,0.758
jitter_low:nwpu_positive_311_030,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2319,rgb,0.484
jitter_low:nwpu_positive_311_031,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3529,rgb,0.836
jitter_low:nwpu_positive_311_032,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2357,rgb,0.428
jitter_low:nwpu_positive_311_033,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.77
jitter_low:nwpu_positive_311_034,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2107,rgb,0.671
jitter_low:nwpu_positive_311_035,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1331,rgb,0.645
jitter_low:nwpu_positive_311_036,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1446,rgb,0.802
jitter_low:nwpu_positive_311_037,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.812
jitter_low:nwpu_positive_311_038,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.701
jitter_low:nwpu_positive_311_039,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.813
jitter_low:nwpu_positive_311_040,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2198,rgb,0.576
jitter_low:nwpu_positive_311_041,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3241,rgb,0.771
jitter_low:nwpu_positive_311_042,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.135,rgb,0.798
jitter_low:nwpu_positive_311_043,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.677
jitter_low:nwpu_positive_311_044,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3325,rgb,0.789
jitter_low:nwpu_positive_311_045,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.215,rgb,0.727
jitter_low:nwpu_positive_311_046,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.297,rgb,0.693
jitter_low:nwpu_positive_311_047,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3839,rgb,0.713
jitter_low:nwpu_positive_311_048,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1973,rgb,0.724
jitter_low:nwpu_positive_311_049,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3946,rgb,0.42
jitter_low:nwpu_positive_311_050,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.3451,rgb,0.764
jitter_low:nwpu_positive_311_051,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1946,rgb,0.367
jitter_low:nwpu_positive_311_052,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1374,rgb,0.687
jitter_low:nwpu_positive_311_053,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1791,rgb,0.686
jitter_low:nwpu_positive_311_054,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.2714,rgb,0.598
jitter_low:nwpu_positive_311_055,train,reject_localisation,jitter_low,nwpu_positive_311,ship,ship,0.2327,rgb,0.697
jitter_low:nwpu_positive_311_056,train,reject_localisation,jitter_low,nwpu_positive_311,ship,ship,0.1,rgb,0.728
jitter_low:nwpu_positive_311_057,train,reject_localisation,jitter_low,nwpu_positive_311,storage_tank,storage_tank,0.1,rgb,0.786
jitter_low:nwpu_positive_312_000,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2145,rgb,0.599
jitter_low:nwpu_positive_312_001,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3799,rgb,0.542
jitter_low:nwpu_positive_312_002,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3996,rgb,0.796
jitter_low:nwpu_positive_312_003,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2071,rgb,0.5
jitter_low:nwpu_positive_312_004,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.759
jitter_low:nwpu_positive_312_005,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3232,rgb,0.664
jitter_low:nwpu_positive_312_006,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1907,rgb,0.486
jitter_low:nwpu_positive_312_007,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.759
jitter_low:nwpu_positive_312_008,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.751
jitter_low:nwpu_positive_312_009,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1653,rgb,0.793
jitter_low:nwpu_positive_312_010,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2711,rgb,0.552
jitter_low:nwpu_positive_312_011,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2342,rgb,0.683
jitter_low:nwpu_positive_312_012,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.808
jitter_low:nwpu_positive_312_013,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2957,rgb,0.683
jitter_low:nwpu_positive_312_014,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2628,rgb,0.579
jitter_low:nwpu_positive_312_015,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.795
jitter_low:nwpu_positive_312_016,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3614,rgb,0.629
jitter_low:nwpu_positive_312_017,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.743
jitter_low:nwpu_positive_312_018,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1469,rgb,0.784
jitter_low:nwpu_positive_312_019,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2252,rgb,0.781
jitter_low:nwpu_positive_312_020,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.774
jitter_low:nwpu_positive_312_021,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2353,rgb,0.661
jitter_low:nwpu_positive_312_022,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3634,rgb,0.752
jitter_low:nwpu_positive_312_023,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.804
jitter_low:nwpu_positive_312_024,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2759,rgb,0.643
jitter_low:nwpu_positive_312_025,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3827,rgb,0.795
jitter_low:nwpu_positive_312_026,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.788
jitter_low:nwpu_positive_312_027,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2283,rgb,0.589
jitter_low:nwpu_positive_312_028,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3554,rgb,0.481
jitter_low:nwpu_positive_312_029,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.762
jitter_low:nwpu_positive_312_030,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3576,rgb,0.774
jitter_low:nwpu_positive_312_031,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3809,rgb,0.674
jitter_low:nwpu_positive_312_032,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1948,rgb,0.621
jitter_low:nwpu_positive_312_033,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2869,rgb,0.669
jitter_low:nwpu_positive_312_034,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.362,rgb,0.456
jitter_low:nwpu_positive_312_035,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3861,rgb,0.538
jitter_low:nwpu_positive_312_036,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.79
jitter_low:nwpu_positive_312_037,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.741
jitter_low:nwpu_positive_312_038,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.711
jitter_low:nwpu_positive_312_039,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1,rgb,0.717
jitter_low:nwpu_positive_312_040,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3657,rgb,0.502
jitter_low:nwpu_positive_312_041,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2116,rgb,0.591
jitter_low:nwpu_positive_312_042,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.1357,rgb,0.804
jitter_low:nwpu_positive_312_043,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2489,rgb,0.65
jitter_low:nwpu_positive_312_044,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.3397,rgb,0.657
jitter_low:nwpu_positive_312_045,train,reject_localisation,jitter_low,nwpu_positive_312,storage_tank,storage_tank,0.2566,rgb,0.513
jitter_low:nwpu_positive_313_000,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2383,rgb,0.694
jitter_low:nwpu_positive_313_001,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3782,rgb,0.653
jitter_low:nwpu_positive_313_002,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3037,rgb,0.675
jitter_low:nwpu_positive_313_003,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.788
jitter_low:nwpu_positive_313_004,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.793
jitter_low:nwpu_positive_313_005,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.802
jitter_low:nwpu_positive_313_006,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.81
jitter_low:nwpu_positive_313_007,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2426,rgb,0.648
jitter_low:nwpu_positive_313_008,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.713
jitter_low:nwpu_positive_313_009,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3787,rgb,0.672
jitter_low:nwpu_positive_313_010,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.731
jitter_low:nwpu_positive_313_011,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1448,rgb,0.781
jitter_low:nwpu_positive_313_012,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3911,rgb,0.504
jitter_low:nwpu_positive_313_013,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.756
jitter_low:nwpu_positive_313_014,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2145,rgb,0.829
jitter_low:nwpu_positive_313_015,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.758
jitter_low:nwpu_positive_313_016,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1494,rgb,0.795
jitter_low:nwpu_positive_313_017,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2434,rgb,0.751
jitter_low:nwpu_positive_313_018,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.805
jitter_low:nwpu_positive_313_019,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2574,rgb,0.743
jitter_low:nwpu_positive_313_020,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3108,rgb,0.502
jitter_low:nwpu_positive_313_021,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3746,rgb,0.369
jitter_low:nwpu_positive_313_022,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1481,rgb,0.827
jitter_low:nwpu_positive_313_023,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.758
jitter_low:nwpu_positive_313_024,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2179,rgb,0.829
jitter_low:nwpu_positive_313_025,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2277,rgb,0.662
jitter_low:nwpu_positive_313_026,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2074,rgb,0.641
jitter_low:nwpu_positive_313_027,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2408,rgb,0.709
jitter_low:nwpu_positive_313_028,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3838,rgb,0.581
jitter_low:nwpu_positive_313_029,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1453,rgb,0.796
jitter_low:nwpu_positive_313_030,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.771
jitter_low:nwpu_positive_313_031,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3922,rgb,0.76
jitter_low:nwpu_positive_313_032,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.7
jitter_low:nwpu_positive_313_033,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3885,rgb,0.684
jitter_low:nwpu_positive_313_034,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.759
jitter_low:nwpu_positive_313_035,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.226,rgb,0.823
jitter_low:nwpu_positive_313_036,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3925,rgb,0.636
jitter_low:nwpu_positive_313_037,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3226,rgb,0.528
jitter_low:nwpu_positive_313_038,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3629,rgb,0.703
jitter_low:nwpu_positive_313_039,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.297,rgb,0.495
jitter_low:nwpu_positive_313_040,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2497,rgb,0.805
jitter_low:nwpu_positive_313_041,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2694,rgb,0.764
jitter_low:nwpu_positive_313_042,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2075,rgb,0.767
jitter_low:nwpu_positive_313_043,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1604,rgb,0.63
jitter_low:nwpu_positive_313_044,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3032,rgb,0.783
jitter_low:nwpu_positive_313_045,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.797
jitter_low:nwpu_positive_313_046,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.802
jitter_low:nwpu_positive_313_047,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.783
jitter_low:nwpu_positive_313_048,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.752
jitter_low:nwpu_positive_313_049,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3916,rgb,0.578
jitter_low:nwpu_positive_313_050,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2097,rgb,0.723
jitter_low:nwpu_positive_313_051,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.81
jitter_low:nwpu_positive_313_052,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.3056,rgb,0.678
jitter_low:nwpu_positive_313_053,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.818
jitter_low:nwpu_positive_313_054,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.1,rgb,0.836
jitter_low:nwpu_positive_313_055,train,reject_localisation,jitter_low,nwpu_positive_313,storage_tank,storage_tank,0.2324,rgb,0.54
jitter_low:nwpu_positive_314_000,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2328,rgb,0.654
jitter_low:nwpu_positive_314_001,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3022,rgb,0.565
jitter_low:nwpu_positive_314_002,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.38,rgb,0.765
jitter_low:nwpu_positive_314_003,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.791
jitter_low:nwpu_positive_314_004,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2016,rgb,0.719
jitter_low:nwpu_positive_314_005,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3082,rgb,0.576
jitter_low:nwpu_positive_314_006,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.808
jitter_low:nwpu_positive_314_007,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3778,rgb,0.735
jitter_low:nwpu_positive_314_008,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2853,rgb,0.591
jitter_low:nwpu_positive_314_009,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.801
jitter_low:nwpu_positive_314_010,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1368,rgb,0.795
jitter_low:nwpu_positive_314_011,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.77
jitter_low:nwpu_positive_314_012,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.765
jitter_low:nwpu_positive_314_013,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2436,rgb,0.812
jitter_low:nwpu_positive_314_014,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2529,rgb,0.538
jitter_low:nwpu_positive_314_015,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3206,rgb,0.692
jitter_low:nwpu_positive_314_016,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.747
jitter_low:nwpu_positive_314_017,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3676,rgb,0.538
jitter_low:nwpu_positive_314_018,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1926,rgb,0.726
jitter_low:nwpu_positive_314_019,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2891,rgb,0.526
jitter_low:nwpu_positive_314_020,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2763,rgb,0.513
jitter_low:nwpu_positive_314_021,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.727
jitter_low:nwpu_positive_314_022,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1431,rgb,0.654
jitter_low:nwpu_positive_314_023,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2421,rgb,0.448
jitter_low:nwpu_positive_314_024,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2277,rgb,0.816
jitter_low:nwpu_positive_314_025,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2246,rgb,0.463
jitter_low:nwpu_positive_314_026,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.217,rgb,0.811
jitter_low:nwpu_positive_314_027,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1401,rgb,0.814
jitter_low:nwpu_positive_314_028,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3078,rgb,0.725
jitter_low:nwpu_positive_314_029,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.392,rgb,0.42
jitter_low:nwpu_positive_314_030,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1493,rgb,0.686
jitter_low:nwpu_positive_314_031,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2496,rgb,0.429
jitter_low:nwpu_positive_314_032,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1977,rgb,0.757
jitter_low:nwpu_positive_314_033,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3287,rgb,0.829
jitter_low:nwpu_positive_314_034,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.812
jitter_low:nwpu_positive_314_035,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3767,rgb,0.512
jitter_low:nwpu_positive_314_036,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.795
jitter_low:nwpu_positive_314_037,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.273,rgb,0.536
jitter_low:nwpu_positive_314_038,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1492,rgb,0.755
jitter_low:nwpu_positive_314_039,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2392,rgb,0.676
jitter_low:nwpu_positive_314_040,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3476,rgb,0.66
jitter_low:nwpu_positive_314_041,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3523,rgb,0.803
jitter_low:nwpu_positive_314_042,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.762
jitter_low:nwpu_positive_314_043,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.715
jitter_low:nwpu_positive_314_044,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.727
jitter_low:nwpu_positive_314_045,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3372,rgb,0.813
jitter_low:nwpu_positive_314_046,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.773
jitter_low:nwpu_positive_314_047,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3555,rgb,0.778
jitter_low:nwpu_positive_314_048,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2086,rgb,0.563
jitter_low:nwpu_positive_314_049,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2095,rgb,0.754
jitter_low:nwpu_positive_314_050,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2311,rgb,0.698
jitter_low:nwpu_positive_314_051,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2312,rgb,0.713
jitter_low:nwpu_positive_314_052,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2475,rgb,0.372
jitter_low:nwpu_positive_314_053,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.2806,rgb,0.656
jitter_low:nwpu_positive_314_054,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3035,rgb,0.803
jitter_low:nwpu_positive_314_055,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1,rgb,0.753
jitter_low:nwpu_positive_314_056,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3705,rgb,0.666
jitter_low:nwpu_positive_314_057,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3228,rgb,0.43
jitter_low:nwpu_positive_314_058,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.3562,rgb,0.595
jitter_low:nwpu_positive_314_059,train,reject_localisation,jitter_low,nwpu_positive_314,storage_tank,storage_tank,0.1874,rgb,0.804
