crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,local_window_px,upsample_factor,high_upsample,box_fill
hrrsd_21176_017,hrrsd_21176,train,7,vehicle,509,329,555,366,1702,1059,699,,,51,4.392,False,0.654
hrrsd_21190_000,hrrsd_21190,train,7,vehicle,142,77,170,145,1904,1061,665,,,75,2.987,False,0.338
hrrsd_21190_001,hrrsd_21190,train,7,vehicle,490,188,546,223,1960,1061,665,,,62,3.613,False,0.51
hrrsd_21191_000,hrrsd_21191,train,7,vehicle,661,553,709,610,2736,1082,702,,,63,3.556,False,0.689
hrrsd_21191_001,hrrsd_21191,train,7,vehicle,985,132,1029,183,2244,1082,702,,,56,4.0,False,0.716
hrrsd_21202_000,hrrsd_21202,train,4,harbor,132,484,235,509,2575,1053,558,,,113,1.982,False,0.202
hrrsd_21202_001,hrrsd_21202,train,4,harbor,136,436,237,471,3535,1053,558,,,111,2.018,False,0.287
hrrsd_21202_002,hrrsd_21202,train,4,harbor,133,376,234,416,4040,1053,558,,,111,2.018,False,0.328
hrrsd_21202_003,hrrsd_21202,train,4,harbor,126,302,234,345,4644,1053,558,,,119,1.882,False,0.328
hrrsd_21202_004,hrrsd_21202,train,4,harbor,111,213,226,266,6095,1053,558,,,127,1.764,False,0.378
hrrsd_21202_005,hrrsd_21202,train,4,harbor,98,94,200,173,8058,1053,558,,,112,2.0,False,0.642
hrrsd_21202_006,hrrsd_21202,train,4,harbor,365,470,423,533,3654,1053,558,,,69,3.246,False,0.767
hrrsd_21202_007,hrrsd_21202,train,4,harbor,441,457,494,537,4240,1053,558,,,88,2.545,False,0.548
hrrsd_21202_008,hrrsd_21202,train,4,harbor,390,397,495,438,4305,1053,558,,,116,1.931,False,0.32
hrrsd_21202_009,hrrsd_21202,train,4,harbor,829,215,901,256,2952,1053,558,,,79,2.835,False,0.473
hrrsd_21202_010,hrrsd_21202,train,4,harbor,823,150,921,193,4214,1053,558,,,108,2.074,False,0.361
hrrsd_21202_011,hrrsd_21202,train,4,harbor,836,67,948,125,6496,1053,558,,,123,1.821,False,0.429
hrrsd_21203_000,hrrsd_21203,train,4,harbor,181,297,259,354,4446,1172,567,,,86,2.605,False,0.601
hrrsd_21203_001,hrrsd_21203,train,4,harbor,114,244,233,290,5474,1172,567,,,131,1.71,False,0.319
hrrsd_21203_002,hrrsd_21203,train,4,harbor,266,243,351,368,10625,1172,567,,,138,1.623,False,0.558
hrrsd_21203_003,hrrsd_21203,train,4,harbor,369,228,455,363,11610,1172,567,,,148,1.514,False,0.53
hrrsd_21203_004,hrrsd_21203,train,4,harbor,90,170,323,230,13980,1172,567,,,256,0.875,False,0.213
hrrsd_21203_005,hrrsd_21203,train,4,harbor,487,236,547,347,6660,1172,567,,,122,1.836,False,0.447
hrrsd_21203_006,hrrsd_21203,train,4,harbor,564,196,627,334,8694,1172,567,,,152,1.474,False,0.376
hrrsd_21203_007,hrrsd_21203,train,4,harbor,445,126,641,196,13720,1172,567,,,216,1.037,False,0.294
hrrsd_21203_008,hrrsd_21203,train,4,harbor,653,162,712,357,11505,1172,567,,,215,1.042,False,0.249
hrrsd_21203_009,hrrsd_21203,train,4,harbor,902,356,1059,487,20567,1172,567,,,173,1.295,False,0.687
hrrsd_21203_010,hrrsd_21203,train,4,harbor,797,213,991,408,37830,1172,567,,,215,1.042,False,0.818
hrrsd_21203_011,hrrsd_21203,train,4,harbor,958,206,1136,357,26878,1172,567,,,196,1.143,False,0.7
hrrsd_21211_000,hrrsd_21211,train,4,harbor,165,316,313,548,34336,459,568,,,255,0.878,False,0.528
hrrsd_21212_000,hrrsd_21212,train,4,harbor,493,292,760,674,101994,782,835,,,420,0.533,False,0.578
hrrsd_21212_001,hrrsd_21212,train,4,harbor,356,10,586,288,63940,782,835,,,306,0.732,False,0.683
hrrsd_21212_002,hrrsd_21212,train,4,harbor,62,139,276,437,63772,782,835,,,328,0.683,False,0.593
hrrsd_21212_003,hrrsd_21212,train,4,harbor,182,425,449,815,104130,782,835,,,429,0.522,False,0.566
hrrsd_21212_004,hrrsd_21212,train,4,harbor,9,459,186,585,22302,782,835,,,195,1.149,False,0.587
hrrsd_21212_005,hrrsd_21212,train,4,harbor,5,599,120,831,26680,782,835,,,255,0.878,False,0.41
hrrsd_21234_000,hrrsd_21234,train,4,harbor,95,111,332,434,76551,402,572,,,355,0.631,False,0.607
hrrsd_21237_000,hrrsd_21237,train,4,harbor,283,10,427,575,81360,494,619,,,494,0.453,False,0.333
hrrsd_21237_001,hrrsd_21237,train,4,harbor,167,367,257,610,21870,494,619,,,267,0.839,False,0.307
hrrsd_21237_002,hrrsd_21237,train,4,harbor,96,323,239,387,9152,494,619,,,157,1.427,False,0.371
hrrsd_21237_003,hrrsd_21237,train,4,harbor,3,5,191,317,58656,494,619,,,343,0.653,False,0.499
hrrsd_21240_000,hrrsd_21240,train,4,harbor,30,429,561,764,177885,574,768,,,574,0.39,False,0.54
hrrsd_21250_000,hrrsd_21250,train,4,harbor,248,21,558,177,48360,616,739,,,341,0.657,False,0.416
hrrsd_21250_001,hrrsd_21250,train,4,harbor,210,290,591,468,67818,616,739,,,419,0.535,False,0.386
hrrsd_21258_000,hrrsd_21258,train,4,harbor,609,469,1072,721,116676,1109,971,,,509,0.44,False,0.45
hrrsd_21258_001,hrrsd_21258,train,4,harbor,483,231,899,503,113152,1109,971,,,458,0.489,False,0.539
hrrsd_21258_002,hrrsd_21258,train,4,harbor,385,9,737,227,76736,1109,971,,,387,0.579,False,0.512
hrrsd_21258_003,hrrsd_21258,train,4,harbor,187,667,543,935,95408,1109,971,,,392,0.571,False,0.621
hrrsd_21258_004,hrrsd_21258,train,4,harbor,109,455,437,691,77408,1109,971,,,361,0.62,False,0.594
hrrsd_21258_005,hrrsd_21258,train,4,harbor,20,221,327,441,67540,1109,971,,,338,0.663,False,0.591
hrrsd_21276_000,hrrsd_21276,train,4,harbor,442,469,506,602,8512,570,950,,,146,1.534,False,0.399
hrrsd_21276_001,hrrsd_21276,train,4,harbor,360,448,421,613,10065,570,950,,,182,1.231,False,0.304
hrrsd_21276_002,hrrsd_21276,train,4,harbor,306,431,370,608,11328,570,950,,,195,1.149,False,0.298
hrrsd_21276_003,hrrsd_21276,train,4,harbor,248,410,306,602,11136,570,950,,,211,1.062,False,0.25
hrrsd_21276_004,hrrsd_21276,train,4,harbor,177,413,249,595,13104,570,950,,,200,1.12,False,0.328
hrrsd_21276_005,hrrsd_21276,train,4,harbor,96,386,173,562,13552,570,950,,,194,1.155,False,0.36
hrrsd_21278_000,hrrsd_21278,train,4,harbor,473,287,514,413,5166,613,876,,,139,1.612,False,0.267
hrrsd_21278_001,hrrsd_21278,train,4,harbor,384,267,456,388,8712,613,876,,,133,1.684,False,0.493
hrrsd_21278_002,hrrsd_21278,train,4,harbor,332,259,391,375,6844,613,876,,,128,1.75,False,0.418
hrrsd_21278_003,hrrsd_21278,train,4,harbor,289,240,350,365,7625,613,876,,,138,1.623,False,0.4
hrrsd_21278_004,hrrsd_21278,train,4,harbor,239,222,299,359,8220,613,876,,,151,1.483,False,0.361
hrrsd_21278_005,hrrsd_21278,train,4,harbor,194,209,248,348,7506,613,876,,,153,1.464,False,0.321
hrrsd_21278_006,hrrsd_21278,train,4,harbor,129,193,205,339,11096,613,876,,,161,1.391,False,0.428
hrrsd_21278_007,hrrsd_21278,train,4,harbor,517,367,584,468,6767,613,876,,,111,2.018,False,0.549
hrrsd_21284_000,hrrsd_21284,train,7,vehicle,412,815,448,872,2052,702,973,,,63,3.556,False,0.517
hrrsd_21284_001,hrrsd_21284,train,7,vehicle,286,79,348,151,4464,702,973,,,79,2.835,False,0.715
hrrsd_21291_000,hrrsd_21291,train,7,vehicle,246,45,306,119,4440,723,953,,,81,2.765,False,0.677
hrrsd_21291_001,hrrsd_21291,train,7,vehicle,546,739,628,821,6724,723,953,,,90,2.489,False,0.83
hrrsd_21292_000,hrrsd_21292,train,7,vehicle,161,120,222,167,2867,669,1002,,,67,3.343,False,0.639
hrrsd_21292_001,hrrsd_21292,train,7,vehicle,87,175,121,237,2108,669,1002,,,68,3.294,False,0.456
hrrsd_21296_000,hrrsd_21296,train,7,vehicle,263,34,294,92,1798,678,926,,,64,3.5,False,0.439
hrrsd_21296_001,hrrsd_21296,train,7,vehicle,16,394,61,464,3150,678,926,,,77,2.909,False,0.531
hrrsd_21301_000,hrrsd_21301,train,7,vehicle,509,597,569,639,2520,637,970,,,66,3.394,False,0.579
hrrsd_21301_001,hrrsd_21301,train,7,vehicle,247,489,315,533,2992,637,970,,,75,2.987,False,0.532
hrrsd_21301_002,hrrsd_21301,train,7,vehicle,64,413,134,456,3010,637,970,,,77,2.909,False,0.508
hrrsd_21301_003,hrrsd_21301,train,7,vehicle,541,12,583,75,2646,637,970,,,69,3.246,False,0.556
hrrsd_21302_000,hrrsd_21302,train,7,vehicle,642,335,681,397,2418,700,975,,,68,3.294,False,0.523
hrrsd_21302_001,hrrsd_21302,train,7,vehicle,619,416,659,475,2360,700,975,,,65,3.446,False,0.559
hrrsd_21302_002,hrrsd_21302,train,7,vehicle,361,502,419,543,2378,700,975,,,64,3.5,False,0.581
hrrsd_21302_003,hrrsd_21302,train,7,vehicle,175,443,247,487,3168,700,975,,,79,2.835,False,0.508
hrrsd_21302_004,hrrsd_21302,train,7,vehicle,506,382,550,450,2992,700,975,,,75,2.987,False,0.532
hrrsd_21320_000,hrrsd_21320,train,7,vehicle,159,534,225,610,5016,617,949,,,84,2.667,False,0.711
hrrsd_21320_001,hrrsd_21320,train,7,vehicle,18,363,84,431,4488,617,949,,,75,2.987,False,0.798
hrrsd_21321_000,hrrsd_21321,train,7,vehicle,409,827,468,876,2891,660,877,,,65,3.446,False,0.684
hrrsd_21321_001,hrrsd_21321,train,7,vehicle,320,720,393,779,4307,660,877,,,80,2.8,False,0.673
hrrsd_21321_002,hrrsd_21321,train,7,vehicle,13,293,98,370,6545,660,877,,,94,2.383,False,0.741
hrrsd_21324_000,hrrsd_21324,train,7,vehicle,418,584,464,616,1472,529,618,,,51,4.392,False,0.566
hrrsd_21324_001,hrrsd_21324,train,7,vehicle,430,556,476,587,1426,529,618,,,51,4.392,False,0.548
hrrsd_21324_002,hrrsd_21324,train,7,vehicle,439,532,485,562,1380,529,618,,,51,4.392,False,0.531
hrrsd_21324_003,hrrsd_21324,train,7,vehicle,445,508,490,541,1485,529,618,,,50,4.48,False,0.594
hrrsd_21324_004,hrrsd_21324,train,7,vehicle,452,482,498,513,1426,529,618,,,51,4.392,False,0.548
hrrsd_21324_005,hrrsd_21324,train,7,vehicle,277,495,308,544,1519,529,618,,,54,4.148,False,0.521
hrrsd_21324_006,hrrsd_21324,train,7,vehicle,270,403,304,461,1972,529,618,,,64,3.5,False,0.481
hrrsd_21324_007,hrrsd_21324,train,7,vehicle,350,183,371,239,1176,529,618,,,62,3.613,False,0.306
hrrsd_21328_000,hrrsd_21328,train,7,vehicle,252,769,318,812,2838,694,948,,,73,3.068,False,0.533
hrrsd_21328_001,hrrsd_21328,train,7,vehicle,145,567,214,612,3105,694,948,,,76,2.947,False,0.538
hrrsd_21328_002,hrrsd_21328,train,7,vehicle,236,276,295,318,2478,694,948,,,65,3.446,False,0.587
hrrsd_21328_003,hrrsd_21328,train,7,vehicle,242,244,305,287,2709,694,948,,,69,3.246,False,0.569
hrrsd_21328_004,hrrsd_21328,train,7,vehicle,265,178,327,218,2480,694,948,,,68,3.294,False,0.536
hrrsd_21328_005,hrrsd_21328,train,7,vehicle,275,139,337,180,2542,694,948,,,68,3.294,False,0.55
hrrsd_21328_006,hrrsd_21328,train,7,vehicle,234,318,284,360,2100,694,948,,,55,4.073,False,0.694
hrrsd_21338_000,hrrsd_21338,train,7,vehicle,197,99,235,153,2052,704,1061,,,59,3.797,False,0.589
hrrsd_21338_001,hrrsd_21338,train,7,vehicle,64,628,112,661,1584,704,1061,,,53,4.226,False,0.564
hrrsd_21338_002,hrrsd_21338,train,7,vehicle,154,580,202,611,1488,704,1061,,,53,4.226,False,0.53
hrrsd_21338_003,hrrsd_21338,train,7,vehicle,364,445,403,502,2223,704,1061,,,63,3.556,False,0.56
hrrsd_21338_004,hrrsd_21338,train,7,vehicle,377,373,433,403,1680,704,1061,,,62,3.613,False,0.437
hrrsd_21338_005,hrrsd_21338,train,7,vehicle,485,588,537,624,1872,704,1061,,,57,3.93,False,0.576
hrrsd_21338_006,hrrsd_21338,train,7,vehicle,532,735,571,781,1794,704,1061,,,51,4.392,False,0.69
hrrsd_21338_007,hrrsd_21338,train,7,vehicle,637,329,676,363,1326,704,1061,,,43,5.209,False,0.717
hrrsd_21338_008,hrrsd_21338,train,7,vehicle,630,306,668,340,1292,704,1061,,,42,5.333,False,0.732
hrrsd_21338_009,hrrsd_21338,train,7,vehicle,608,267,655,300,1551,704,1061,,,52,4.308,False,0.574
hrrsd_21338_010,hrrsd_21338,train,7,vehicle,575,214,632,250,2052,704,1061,,,63,3.556,False,0.517
hrrsd_21338_011,hrrsd_21338,train,7,vehicle,524,109,574,141,1600,704,1061,,,55,4.073,False,0.529
hrrsd_21338_012,hrrsd_21338,train,7,vehicle,513,80,569,115,1960,704,1061,,,62,3.613,False,0.51
hrrsd_21338_013,hrrsd_21338,train,7,vehicle,497,57,549,87,1560,704,1061,,,57,3.93,False,0.48
hrrsd_21338_014,hrrsd_21338,train,7,vehicle,485,31,531,63,1472,704,1061,,,51,4.392,False,0.566
hrrsd_21339_000,hrrsd_21339,train,7,vehicle,85,393,125,443,2000,706,1076,,,55,4.073,False,0.661
hrrsd_21339_001,hrrsd_21339,train,7,vehicle,329,208,366,262,1998,706,1076,,,59,3.797,False,0.574
hrrsd_21339_002,hrrsd_21339,train,7,vehicle,426,136,479,160,1272,706,1076,,,58,3.862,False,0.378
hrrsd_21339_003,hrrsd_21339,train,7,vehicle,448,106,500,133,1404,706,1076,,,57,3.93,False,0.432
hrrsd_21339_004,hrrsd_21339,train,7,vehicle,473,74,531,101,1566,706,1076,,,64,3.5,False,0.382
hrrsd_21339_005,hrrsd_21339,train,7,vehicle,594,91,649,134,2365,706,1076,,,61,3.672,False,0.636
hrrsd_21339_006,hrrsd_21339,train,7,vehicle,541,142,568,197,1485,706,1076,,,61,3.672,False,0.399
hrrsd_21339_007,hrrsd_21339,train,7,vehicle,372,316,398,377,1586,706,1076,,,67,3.343,False,0.353
hrrsd_21339_008,hrrsd_21339,train,7,vehicle,317,376,344,434,1566,706,1076,,,64,3.5,False,0.382
hrrsd_21339_009,hrrsd_21339,train,7,vehicle,293,411,319,463,1352,706,1076,,,57,3.93,False,0.416
hrrsd_21339_010,hrrsd_21339,train,7,vehicle,553,359,603,398,1950,706,1076,,,55,4.073,False,0.645
hrrsd_21339_011,hrrsd_21339,train,7,vehicle,538,380,585,421,1927,706,1076,,,52,4.308,False,0.713
hrrsd_21339_012,hrrsd_21339,train,7,vehicle,506,428,556,470,2100,706,1076,,,55,4.073,False,0.694
hrrsd_21339_013,hrrsd_21339,train,7,vehicle,491,450,537,485,1610,706,1076,,,51,4.392,False,0.619
hrrsd_21339_014,hrrsd_21339,train,7,vehicle,475,470,524,511,2009,706,1076,,,54,4.148,False,0.689
hrrsd_21339_015,hrrsd_21339,train,7,vehicle,457,490,509,532,2184,706,1076,,,57,3.93,False,0.672
hrrsd_21339_016,hrrsd_21339,train,7,vehicle,440,512,485,552,1800,706,1076,,,50,4.48,False,0.72
hrrsd_21339_017,hrrsd_21339,train,7,vehicle,371,533,414,578,1935,706,1076,,,50,4.48,False,0.774
hrrsd_21339_018,hrrsd_21339,train,7,vehicle,350,528,388,570,1596,706,1076,,,46,4.87,False,0.754
hrrsd_21339_019,hrrsd_21339,train,7,vehicle,328,506,368,549,1720,706,1076,,,47,4.766,False,0.779
hrrsd_21339_020,hrrsd_21339,train,7,vehicle,290,491,344,518,1458,706,1076,,,59,3.797,False,0.419
hrrsd_21339_021,hrrsd_21339,train,7,vehicle,303,462,347,485,1012,706,1076,,,48,4.667,False,0.439
hrrsd_21339_022,hrrsd_21339,train,7,vehicle,324,438,379,464,1430,706,1076,,,61,3.672,False,0.384
hrrsd_21339_023,hrrsd_21339,train,7,vehicle,267,528,311,575,2068,706,1076,,,52,4.308,False,0.765
hrrsd_21339_024,hrrsd_21339,train,7,vehicle,299,551,338,594,1677,706,1076,,,47,4.766,False,0.759
hrrsd_21339_025,hrrsd_21339,train,7,vehicle,309,569,357,620,2448,706,1076,,,56,4.0,False,0.781
hrrsd_21339_026,hrrsd_21339,train,7,vehicle,331,589,377,638,2254,706,1076,,,54,4.148,False,0.773
hrrsd_21339_027,hrrsd_21339,train,7,vehicle,354,602,398,658,2464,706,1076,,,62,3.613,False,0.641
hrrsd_21339_028,hrrsd_21339,train,7,vehicle,383,618,421,670,1976,706,1076,,,57,3.93,False,0.608
hrrsd_21339_029,hrrsd_21339,train,7,vehicle,412,631,450,678,1786,706,1076,,,52,4.308,False,0.661
hrrsd_21339_030,hrrsd_21339,train,7,vehicle,448,641,477,685,1276,706,1076,,,48,4.667,False,0.554
hrrsd_21339_031,hrrsd_21339,train,7,vehicle,474,648,507,702,1782,706,1076,,,59,3.797,False,0.512
hrrsd_21339_032,hrrsd_21339,train,7,vehicle,338,666,371,724,1914,706,1076,,,64,3.5,False,0.467
hrrsd_21339_033,hrrsd_21339,train,7,vehicle,291,684,328,726,1554,706,1076,,,46,4.87,False,0.734
hrrsd_21339_034,hrrsd_21339,train,7,vehicle,243,616,297,681,3510,706,1076,,,72,3.111,False,0.677
hrrsd_21339_035,hrrsd_21339,train,7,vehicle,455,592,502,634,1974,706,1076,,,52,4.308,False,0.73
hrrsd_21339_036,hrrsd_21339,train,7,vehicle,474,567,521,608,1927,706,1076,,,52,4.308,False,0.713
hrrsd_21339_037,hrrsd_21339,train,7,vehicle,505,524,549,560,1584,706,1076,,,48,4.667,False,0.688
hrrsd_21339_038,hrrsd_21339,train,7,vehicle,521,504,564,540,1548,706,1076,,,47,4.766,False,0.701
hrrsd_21339_039,hrrsd_21339,train,7,vehicle,534,483,588,523,2160,706,1076,,,59,3.797,False,0.621
hrrsd_21339_040,hrrsd_21339,train,7,vehicle,549,459,597,499,1920,706,1076,,,53,4.226,False,0.684
hrrsd_21339_041,hrrsd_21339,train,7,vehicle,565,437,619,478,2214,706,1076,,,59,3.797,False,0.636
hrrsd_21339_042,hrrsd_21339,train,7,vehicle,604,487,656,529,2184,706,1076,,,57,3.93,False,0.672
hrrsd_21339_043,hrrsd_21339,train,7,vehicle,571,537,614,571,1462,706,1076,,,47,4.766,False,0.662
hrrsd_21339_044,hrrsd_21339,train,7,vehicle,557,561,601,597,1584,706,1076,,,48,4.667,False,0.688
hrrsd_21339_045,hrrsd_21339,train,7,vehicle,526,606,575,645,1911,706,1076,,,54,4.148,False,0.655
hrrsd_21339_046,hrrsd_21339,train,7,vehicle,509,630,563,672,2268,706,1076,,,59,3.797,False,0.652
hrrsd_21339_047,hrrsd_21339,train,7,vehicle,257,922,319,950,1736,706,1076,,,68,3.294,False,0.375
hrrsd_21349_000,hrrsd_21349,train,7,vehicle,175,957,232,1004,2679,704,1068,,,63,3.556,False,0.675
hrrsd_21349_001,hrrsd_21349,train,7,vehicle,108,203,163,252,2695,704,1068,,,61,3.672,False,0.724
hrrsd_21349_002,hrrsd_21349,train,7,vehicle,409,475,459,522,2350,704,1068,,,55,4.073,False,0.777
hrrsd_21349_003,hrrsd_21349,train,7,vehicle,524,379,569,419,1800,704,1068,,,50,4.48,False,0.72
hrrsd_21349_004,hrrsd_21349,train,7,vehicle,317,952,360,998,1978,704,1068,,,51,4.392,False,0.76
hrrsd_21349_005,hrrsd_21349,train,7,vehicle,530,636,575,676,1800,704,1068,,,50,4.48,False,0.72
hrrsd_21349_006,hrrsd_21349,train,7,vehicle,578,630,626,678,2304,704,1068,,,53,4.226,False,0.82
hrrsd_21364_000,hrrsd_21364,train,4,harbor,191,855,296,1002,15435,564,1126,,,162,1.383,False,0.588
hrrsd_21364_001,hrrsd_21364,train,4,harbor,119,900,221,1055,15810,564,1126,,,170,1.318,False,0.547
hrrsd_21364_002,hrrsd_21364,train,4,harbor,430,574,507,658,6468,564,1126,,,92,2.435,False,0.764
hrrsd_21364_003,hrrsd_21364,train,4,harbor,424,470,512,536,5808,564,1126,,,97,2.309,False,0.617
hrrsd_21364_004,hrrsd_21364,train,4,harbor,427,365,518,431,6006,564,1126,,,100,2.24,False,0.601
hrrsd_21364_005,hrrsd_21364,train,4,harbor,437,273,528,348,6825,564,1126,,,100,2.24,False,0.682
hrrsd_21364_006,hrrsd_21364,train,4,harbor,447,194,533,265,6106,564,1126,,,95,2.358,False,0.677
hrrsd_21364_007,hrrsd_21364,train,4,harbor,454,143,549,197,5130,564,1126,,,105,2.133,False,0.465
hrrsd_21364_008,hrrsd_21364,train,4,harbor,180,230,296,295,7540,564,1126,,,128,1.75,False,0.46
hrrsd_21364_009,hrrsd_21364,train,4,harbor,272,82,322,189,5350,564,1126,,,118,1.898,False,0.384
hrrsd_21364_010,hrrsd_21364,train,4,harbor,190,56,240,207,7550,564,1126,,,166,1.349,False,0.274
hrrsd_21368_000,hrrsd_21368,train,4,harbor,297,913,354,991,4446,567,1172,,,86,2.605,False,0.601
hrrsd_21368_001,hrrsd_21368,train,4,harbor,244,939,290,1058,5474,567,1172,,,131,1.71,False,0.319
hrrsd_21368_002,hrrsd_21368,train,4,harbor,243,821,368,906,10625,567,1172,,,138,1.623,False,0.558
hrrsd_21368_003,hrrsd_21368,train,4,harbor,228,717,363,803,11610,567,1172,,,148,1.514,False,0.53
hrrsd_21368_004,hrrsd_21368,train,4,harbor,170,849,230,1082,13980,567,1172,,,256,0.875,False,0.213
hrrsd_21368_005,hrrsd_21368,train,4,harbor,236,625,347,685,6660,567,1172,,,122,1.836,False,0.447
hrrsd_21368_006,hrrsd_21368,train,4,harbor,196,545,334,608,8694,567,1172,,,152,1.474,False,0.376
hrrsd_21368_007,hrrsd_21368,train,4,harbor,126,531,196,727,13720,567,1172,,,216,1.037,False,0.294
hrrsd_21368_008,hrrsd_21368,train,4,harbor,162,460,357,519,11505,567,1172,,,215,1.042,False,0.249
hrrsd_21368_009,hrrsd_21368,train,4,harbor,356,113,487,270,20567,567,1172,,,173,1.295,False,0.687
hrrsd_21368_010,hrrsd_21368,train,4,harbor,213,181,408,375,37830,567,1172,,,215,1.042,False,0.818
hrrsd_21368_011,hrrsd_21368,train,4,harbor,206,36,357,214,26878,567,1172,,,196,1.143,False,0.7
hrrsd_21377_000,hrrsd_21377,train,12,ground_track_field,1611,258,1864,738,121440,2215,1536,,,528,0.424,False,0.436
hrrsd_21377_001,hrrsd_21377,train,12,ground_track_field,1612,875,1762,1088,31950,2215,1536,,,234,0.957,False,0.583
hrrsd_21377_002,hrrsd_21377,train,0,basketball_court,1644,1017,1725,1063,3726,2215,1536,,,89,2.517,False,0.47
hrrsd_21379_000,hrrsd_21379,train,12,ground_track_field,990,386,1252,862,124712,1608,1352,,,524,0.427,False,0.454
hrrsd_21379_001,hrrsd_21379,train,0,basketball_court,806,877,848,953,3192,1608,1352,,,84,2.667,False,0.452
hrrsd_21379_002,hrrsd_21379,train,0,basketball_court,852,876,893,952,3116,1608,1352,,,84,2.667,False,0.442
hrrsd_21379_003,hrrsd_21379,train,0,basketball_court,898,876,939,954,3198,1608,1352,,,86,2.605,False,0.432
hrrsd_21379_004,hrrsd_21379,train,0,basketball_court,945,877,985,954,3080,1608,1352,,,85,2.635,False,0.426
hrrsd_21379_005,hrrsd_21379,train,0,basketball_court,992,877,1034,954,3234,1608,1352,,,85,2.635,False,0.448
hrrsd_21379_006,hrrsd_21379,train,0,basketball_court,1037,878,1077,954,3040,1608,1352,,,84,2.667,False,0.431
hrrsd_21379_007,hrrsd_21379,train,0,basketball_court,807,955,848,1032,3157,1608,1352,,,85,2.635,False,0.437
hrrsd_21379_008,hrrsd_21379,train,0,basketball_court,852,956,894,1034,3276,1608,1352,,,86,2.605,False,0.443
hrrsd_21379_009,hrrsd_21379,train,0,basketball_court,897,954,938,1030,3116,1608,1352,,,84,2.667,False,0.442
hrrsd_21379_010,hrrsd_21379,train,0,basketball_court,945,954,988,1034,3440,1608,1352,,,88,2.545,False,0.444
hrrsd_21379_011,hrrsd_21379,train,0,basketball_court,991,954,1033,1036,3444,1608,1352,,,90,2.489,False,0.425
hrrsd_21379_012,hrrsd_21379,train,0,basketball_court,1036,955,1079,1037,3526,1608,1352,,,90,2.489,False,0.435
hrrsd_21379_013,hrrsd_21379,train,8,tennis_court,1215,961,1252,1033,2664,1608,1352,,,79,2.835,False,0.427
hrrsd_21379_014,hrrsd_21379,train,8,tennis_court,118,1034,150,1102,2176,1608,1352,,,75,2.987,False,0.387
hrrsd_21379_015,hrrsd_21379,train,8,tennis_court,155,1035,189,1107,2448,1608,1352,,,79,2.835,False,0.392
hrrsd_21379_016,hrrsd_21379,train,8,tennis_court,191,1036,222,1101,2015,1608,1352,,,72,3.111,False,0.389
hrrsd_21379_017,hrrsd_21379,train,8,tennis_court,225,1036,260,1103,2345,1608,1352,,,74,3.027,False,0.428
hrrsd_21379_018,hrrsd_21379,train,8,tennis_court,263,1035,295,1102,2144,1608,1352,,,74,3.027,False,0.392
hrrsd_21379_019,hrrsd_21379,train,8,tennis_court,1111,961,1147,1030,2484,1608,1352,,,76,2.947,False,0.43
hrrsd_21379_020,hrrsd_21379,train,8,tennis_court,1163,962,1201,1031,2622,1608,1352,,,76,2.947,False,0.454
hrrsd_21383_000,hrrsd_21383,train,12,ground_track_field,1092,1005,1331,1139,32026,1632,1268,,,263,0.852,False,0.463
hrrsd_21383_001,hrrsd_21383,train,0,basketball_court,1152,1026,1197,1103,3465,1632,1268,,,85,2.635,False,0.48
hrrsd_21383_002,hrrsd_21383,train,0,basketball_court,1229,1033,1277,1111,3744,1632,1268,,,86,2.605,False,0.506
hrrsd_21383_003,hrrsd_21383,train,12,ground_track_field,617,179,864,398,54093,1632,1268,,,272,0.824,False,0.731
hrrsd_21383_004,hrrsd_21383,train,0,basketball_court,1241,933,1325,997,5376,1632,1268,,,92,2.435,False,0.635
hrrsd_21383_005,hrrsd_21383,train,0,basketball_court,664,221,726,304,5146,1632,1268,,,91,2.462,False,0.621
hrrsd_21383_006,hrrsd_21383,train,0,basketball_court,704,234,765,317,5063,1632,1268,,,91,2.462,False,0.611
hrrsd_21383_007,hrrsd_21383,train,0,basketball_court,745,246,804,330,4956,1632,1268,,,92,2.435,False,0.586
hrrsd_21383_008,hrrsd_21383,train,0,basketball_court,714,107,775,189,5002,1632,1268,,,90,2.489,False,0.618
hrrsd_21383_009,hrrsd_21383,train,0,basketball_court,756,120,817,203,5063,1632,1268,,,91,2.462,False,0.611
hrrsd_21383_010,hrrsd_21383,train,0,basketball_court,794,135,858,220,5440,1632,1268,,,94,2.383,False,0.616
hrrsd_21389_000,hrrsd_21389,train,12,ground_track_field,291,561,567,942,105156,1368,1026,,,419,0.535,False,0.599
hrrsd_21389_001,hrrsd_21389,train,12,ground_track_field,914,114,1054,303,26460,1368,1026,,,208,1.077,False,0.612
hrrsd_21389_002,hrrsd_21389,train,0,basketball_court,936,159,1005,210,3519,1368,1026,,,76,2.947,False,0.609
hrrsd_21389_003,hrrsd_21389,train,0,basketball_court,953,205,1025,257,3744,1368,1026,,,79,2.835,False,0.6
hrrsd_21393_000,hrrsd_21393,train,12,ground_track_field,522,215,656,407,25728,831,618,,,211,1.062,False,0.578
hrrsd_21393_001,hrrsd_21393,train,0,basketball_court,508,366,564,441,4200,831,618,,,82,2.732,False,0.625
