image_id,image_path,annotation_path,is_background,split,seed,train_ratio,val_ratio,test_ratio
606,NWPU VHR-10 dataset\positive image set\606.jpg,NWPU VHR-10 dataset\ground truth\606.txt,False,train,42,0.7,0.15,0.15
608,NWPU VHR-10 dataset\positive image set\608.jpg,NWPU VHR-10 dataset\ground truth\608.txt,False,train,42,0.7,0.15,0.15
609,NWPU VHR-10 dataset\positive image set\609.jpg,NWPU VHR-10 dataset\ground truth\609.txt,False,train,42,0.7,0.15,0.15
610,NWPU VHR-10 dataset\positive image set\610.jpg,NWPU VHR-10 dataset\ground truth\610.txt,False,train,42,0.7,0.15,0.15
612,NWPU VHR-10 dataset\positive image set\612.jpg,NWPU VHR-10 dataset\ground truth\612.txt,False,train,42,0.7,0.15,0.15
613,NWPU VHR-10 dataset\positive image set\613.jpg,NWPU VHR-10 dataset\ground truth\613.txt,False,train,42,0.7,0.15,0.15
614,NWPU VHR-10 dataset\positive image set\614.jpg,NWPU VHR-10 dataset\ground truth\614.txt,False,train,42,0.7,0.15,0.15
616,NWPU VHR-10 dataset\positive image set\616.jpg,NWPU VHR-10 dataset\ground truth\616.txt,False,train,42,0.7,0.15,0.15
619,NWPU VHR-10 dataset\positive image set\619.jpg,NWPU VHR-10 dataset\ground truth\619.txt,False,train,42,0.7,0.15,0.15
620,NWPU VHR-10 dataset\positive image set\620.jpg,NWPU VHR-10 dataset\ground truth\620.txt,False,train,42,0.7,0.15,0.15
621,NWPU VHR-10 dataset\positive image set\621.jpg,NWPU VHR-10 dataset\ground truth\621.txt,False,train,42,0.7,0.15,0.15
623,NWPU VHR-10 dataset\positive image set\623.jpg,NWPU VHR-10 dataset\ground truth\623.txt,False,train,42,0.7,0.15,0.15
624,NWPU VHR-10 dataset\positive image set\624.jpg,NWPU VHR-10 dataset\ground truth\624.txt,False,train,42,0.7,0.15,0.15
625,NWPU VHR-10 dataset\positive image set\625.jpg,NWPU VHR-10 dataset\ground truth\625.txt,False,train,42,0.7,0.15,0.15
626,NWPU VHR-10 dataset\positive image set\626.jpg,NWPU VHR-10 dataset\ground truth\626.txt,False,train,42,0.7,0.15,0.15
627,NWPU VHR-10 dataset\positive image set\627.jpg,NWPU VHR-10 dataset\ground truth\627.txt,False,train,42,0.7,0.15,0.15
628,NWPU VHR-10 dataset\positive image set\628.jpg,NWPU VHR-10 dataset\ground truth\628.txt,False,train,42,0.7,0.15,0.15
629,NWPU VHR-10 dataset\positive image set\629.jpg,NWPU VHR-10 dataset\ground truth\629.txt,False,train,42,0.7,0.15,0.15
631,NWPU VHR-10 dataset\positive image set\631.jpg,NWPU VHR-10 dataset\ground truth\631.txt,False,train,42,0.7,0.15,0.15
632,NWPU VHR-10 dataset\positive image set\632.jpg,NWPU VHR-10 dataset\ground truth\632.txt,False,train,42,0.7,0.15,0.15
634,NWPU VHR-10 dataset\positive image set\634.jpg,NWPU VHR-10 dataset\ground truth\634.txt,False,train,42,0.7,0.15,0.15
636,NWPU VHR-10 dataset\positive image set\636.jpg,NWPU VHR-10 dataset\ground truth\636.txt,False,train,42,0.7,0.15,0.15
637,NWPU VHR-10 dataset\positive image set\637.jpg,NWPU VHR-10 dataset\ground truth\637.txt,False,train,42,0.7,0.15,0.15
638,NWPU VHR-10 dataset\positive image set\638.jpg,NWPU VHR-10 dataset\ground truth\638.txt,False,train,42,0.7,0.15,0.15
639,NWPU VHR-10 dataset\positive image set\639.jpg,NWPU VHR-10 dataset\ground truth\639.txt,False,train,42,0.7,0.15,0.15
641,NWPU VHR-10 dataset\positive image set\641.jpg,NWPU VHR-10 dataset\ground truth\641.txt,False,train,42,0.7,0.15,0.15
642,NWPU VHR-10 dataset\positive image set\642.jpg,NWPU VHR-10 dataset\ground truth\642.txt,False,train,42,0.7,0.15,0.15
643,NWPU VHR-10 dataset\positive image set\643.jpg,NWPU VHR-10 dataset\ground truth\643.txt,False,train,42,0.7,0.15,0.15
644,NWPU VHR-10 dataset\positive image set\644.jpg,NWPU VHR-10 dataset\ground truth\644.txt,False,train,42,0.7,0.15,0.15
646,NWPU VHR-10 dataset\positive image set\646.jpg,NWPU VHR-10 dataset\ground truth\646.txt,False,train,42,0.7,0.15,0.15
647,NWPU VHR-10 dataset\positive image set\647.jpg,NWPU VHR-10 dataset\ground truth\647.txt,False,train,42,0.7,0.15,0.15
649,NWPU VHR-10 dataset\positive image set\649.jpg,NWPU VHR-10 dataset\ground truth\649.txt,False,train,42,0.7,0.15,0.15
650,NWPU VHR-10 dataset\positive image set\650.jpg,NWPU VHR-10 dataset\ground truth\650.txt,False,train,42,0.7,0.15,0.15
005,NWPU VHR-10 dataset\positive image set\005.jpg,NWPU VHR-10 dataset\ground truth\005.txt,False,val,42,0.7,0.15,0.15
005,NWPU VHR-10 dataset\negative image set\005.jpg,,True,val,42,0.7,0.15,0.15
010,NWPU VHR-10 dataset\negative image set\010.jpg,,True,val,42,0.7,0.15,0.15
011,NWPU VHR-10 dataset\negative image set\011.jpg,,True,val,42,0.7,0.15,0.15
018,NWPU VHR-10 dataset\negative image set\018.jpg,,True,val,42,0.7,0.15,0.15
026,NWPU VHR-10 dataset\negative image set\026.jpg,,True,val,42,0.7,0.15,0.15
028,NWPU VHR-10 dataset\negative image set\028.jpg,,True,val,42,0.7,0.15,0.15
028,NWPU VHR-10 dataset\positive image set\028.jpg,NWPU VHR-10 dataset\ground truth\028.txt,False,val,42,0.7,0.15,0.15
030,NWPU VHR-10 dataset\negative image set\030.jpg,,True,val,42,0.7,0.15,0.15
041,NWPU VHR-10 dataset\positive image set\041.jpg,NWPU VHR-10 dataset\ground truth\041.txt,False,val,42,0.7,0.15,0.15
041,NWPU VHR-10 dataset\negative image set\041.jpg,,True,val,42,0.7,0.15,0.15
046,NWPU VHR-10 dataset\negative image set\046.jpg,,True,val,42,0.7,0.15,0.15
047,NWPU VHR-10 dataset\negative image set\047.jpg,,True,val,42,0.7,0.15,0.15
048,NWPU VHR-10 dataset\positive image set\048.jpg,NWPU VHR-10 dataset\ground truth\048.txt,False,val,42,0.7,0.15,0.15
056,NWPU VHR-10 dataset\negative image set\056.jpg,,True,val,42,0.7,0.15,0.15
063,NWPU VHR-10 dataset\positive image set\063.jpg,NWPU VHR-10 dataset\ground truth\063.txt,False,val,42,0.7,0.15,0.15
065,NWPU VHR-10 dataset\negative image set\065.jpg,,True,val,42,0.7,0.15,0.15
072,NWPU VHR-10 dataset\positive image set\072.jpg,NWPU VHR-10 dataset\ground truth\072.txt,False,val,42,0.7,0.15,0.15
077,NWPU VHR-10 dataset\negative image set\077.jpg,,True,val,42,0.7,0.15,0.15
086,NWPU VHR-10 dataset\positive image set\086.jpg,NWPU VHR-10 dataset\ground truth\086.txt,False,val,42,0.7,0.15,0.15
089,NWPU VHR-10 dataset\negative image set\089.jpg,,True,val,42,0.7,0.15,0.15
092,NWPU VHR-10 dataset\positive image set\092.jpg,NWPU VHR-10 dataset\ground truth\092.txt,False,val,42,0.7,0.15,0.15
098,NWPU VHR-10 dataset\negative image set\098.jpg,,True,val,42,0.7,0.15,0.15
099,NWPU VHR-10 dataset\positive image set\099.jpg,NWPU VHR-10 dataset\ground truth\099.txt,False,val,42,0.7,0.15,0.15
101,NWPU VHR-10 dataset\negative image set\101.jpg,,True,val,42,0.7,0.15,0.15
101,NWPU VHR-10 dataset\positive image set\101.jpg,NWPU VHR-10 dataset\ground truth\101.txt,False,val,42,0.7,0.15,0.15
102,NWPU VHR-10 dataset\negative image set\102.jpg,,True,val,42,0.7,0.15,0.15
105,NWPU VHR-10 dataset\negative image set\105.jpg,,True,val,42,0.7,0.15,0.15
106,NWPU VHR-10 dataset\positive image set\106.jpg,NWPU VHR-10 dataset\ground truth\106.txt,False,val,42,0.7,0.15,0.15
107,NWPU VHR-10 dataset\positive image set\107.jpg,NWPU VHR-10 dataset\ground truth\107.txt,False,val,42,0.7,0.15,0.15
109,NWPU VHR-10 dataset\negative image set\109.jpg,,True,val,42,0.7,0.15,0.15
113,NWPU VHR-10 dataset\positive image set\113.jpg,NWPU VHR-10 dataset\ground truth\113.txt,False,val,42,0.7,0.15,0.15
117,NWPU VHR-10 dataset\negative image set\117.jpg,,True,val,42,0.7,0.15,0.15
118,NWPU VHR-10 dataset\negative image set\118.jpg,,True,val,42,0.7,0.15,0.15
119,NWPU VHR-10 dataset\negative image set\119.jpg,,True,val,42,0.7,0.15,0.15
122,NWPU VHR-10 dataset\negative image set\122.jpg,,True,val,42,0.7,0.15,0.15
122,NWPU VHR-10 dataset\positive image set\122.jpg,NWPU VHR-10 dataset\ground truth\122.txt,False,val,42,0.7,0.15,0.15
126,NWPU VHR-10 dataset\positive image set\126.jpg,NWPU VHR-10 dataset\ground truth\126.txt,False,val,42,0.7,0.15,0.15
129,NWPU VHR-10 dataset\positive image set\129.jpg,NWPU VHR-10 dataset\ground truth\129.txt,False,val,42,0.7,0.15,0.15
131,NWPU VHR-10 dataset\positive image set\131.jpg,NWPU VHR-10 dataset\ground truth\131.txt,False,val,42,0.7,0.15,0.15
135,NWPU VHR-10 dataset\positive image set\135.jpg,NWPU VHR-10 dataset\ground truth\135.txt,False,val,42,0.7,0.15,0.15
137,NWPU VHR-10 dataset\positive image set\137.jpg,NWPU VHR-10 dataset\ground truth\137.txt,False,val,42,0.7,0.15,0.15
139,NWPU VHR-10 dataset\positive image set\139.jpg,NWPU VHR-10 dataset\ground truth\139.txt,False,val,42,0.7,0.15,0.15
152,NWPU VHR-10 dataset\positive image set\152.jpg,NWPU VHR-10 dataset\ground truth\152.txt,False,val,42,0.7,0.15,0.15
161,NWPU VHR-10 dataset\positive image set\161.jpg,NWPU VHR-10 dataset\ground truth\161.txt,False,val,42,0.7,0.15,0.15
162,NWPU VHR-10 dataset\positive image set\162.jpg,NWPU VHR-10 dataset\ground truth\162.txt,False,val,42,0.7,0.15,0.15
172,NWPU VHR-10 dataset\positive image set\172.jpg,NWPU VHR-10 dataset\ground truth\172.txt,False,val,42,0.7,0.15,0.15
180,NWPU VHR-10 dataset\positive image set\180.jpg,NWPU VHR-10 dataset\ground truth\180.txt,False,val,42,0.7,0.15,0.15
187,NWPU VHR-10 dataset\positive image set\187.jpg,NWPU VHR-10 dataset\ground truth\187.txt,False,val,42,0.7,0.15,0.15
188,NWPU VHR-10 dataset\positive image set\188.jpg,NWPU VHR-10 dataset\ground truth\188.txt,False,val,42,0.7,0.15,0.15
201,NWPU VHR-10 dataset\positive image set\201.jpg,NWPU VHR-10 dataset\ground truth\201.txt,False,val,42,0.7,0.15,0.15
202,NWPU VHR-10 dataset\positive image set\202.jpg,NWPU VHR-10 dataset\ground truth\202.txt,False,val,42,0.7,0.15,0.15
215,NWPU VHR-10 dataset\positive image set\215.jpg,NWPU VHR-10 dataset\ground truth\215.txt,False,val,42,0.7,0.15,0.15
217,NWPU VHR-10 dataset\positive image set\217.jpg,NWPU VHR-10 dataset\ground truth\217.txt,False,val,42,0.7,0.15,0.15
220,NWPU VHR-10 dataset\positive image set\220.jpg,NWPU VHR-10 dataset\ground truth\220.txt,False,val,42,0.7,0.15,0.15
233,NWPU VHR-10 dataset\positive image set\233.jpg,NWPU VHR-10 dataset\ground truth\233.txt,False,val,42,0.7,0.15,0.15
234,NWPU VHR-10 dataset\positive image set\234.jpg,NWPU VHR-10 dataset\ground truth\234.txt,False,val,42,0.7,0.15,0.15
243,NWPU VHR-10 dataset\positive image set\243.jpg,NWPU VHR-10 dataset\ground truth\243.txt,False,val,42,0.7,0.15,0.15
259,NWPU VHR-10 dataset\positive image set\259.jpg,NWPU VHR-10 dataset\ground truth\259.txt,False,val,42,0.7,0.15,0.15
270,NWPU VHR-10 dataset\positive image set\270.jpg,NWPU VHR-10 dataset\ground truth\270.txt,False,val,42,0.7,0.15,0.15
271,NWPU VHR-10 dataset\positive image set\271.jpg,NWPU VHR-10 dataset\ground truth\271.txt,False,val,42,0.7,0.15,0.15
274,NWPU VHR-10 dataset\positive image set\274.jpg,NWPU VHR-10 dataset\ground truth\274.txt,False,val,42,0.7,0.15,0.15
277,NWPU VHR-10 dataset\positive image set\277.jpg,NWPU VHR-10 dataset\ground truth\277.txt,False,val,42,0.7,0.15,0.15
283,NWPU VHR-10 dataset\positive image set\283.jpg,NWPU VHR-10 dataset\ground truth\283.txt,False,val,42,0.7,0.15,0.15
289,NWPU VHR-10 dataset\positive image set\289.jpg,NWPU VHR-10 dataset\ground truth\289.txt,False,val,42,0.7,0.15,0.15
295,NWPU VHR-10 dataset\positive image set\295.jpg,NWPU VHR-10 dataset\ground truth\295.txt,False,val,42,0.7,0.15,0.15
296,NWPU VHR-10 dataset\positive image set\296.jpg,NWPU VHR-10 dataset\ground truth\296.txt,False,val,42,0.7,0.15,0.15
309,NWPU VHR-10 dataset\positive image set\309.jpg,NWPU VHR-10 dataset\ground truth\309.txt,False,val,42,0.7,0.15,0.15
314,NWPU VHR-10 dataset\positive image set\314.jpg,NWPU VHR-10 dataset\ground truth\314.txt,False,val,42,0.7,0.15,0.15
316,NWPU VHR-10 dataset\positive image set\316.jpg,NWPU VHR-10 dataset\ground truth\316.txt,False,val,42,0.7,0.15,0.15
318,NWPU VHR-10 dataset\positive image set\318.jpg,NWPU VHR-10 dataset\ground truth\318.txt,False,val,42,0.7,0.15,0.15
331,NWPU VHR-10 dataset\positive image set\331.jpg,NWPU VHR-10 dataset\ground truth\331.txt,False,val,42,0.7,0.15,0.15
338,NWPU VHR-10 dataset\positive image set\338.jpg,NWPU VHR-10 dataset\ground truth\338.txt,False,val,42,0.7,0.15,0.15
340,NWPU VHR-10 dataset\positive image set\340.jpg,NWPU VHR-10 dataset\ground truth\340.txt,False,val,42,0.7,0.15,0.15
343,NWPU VHR-10 dataset\positive image set\343.jpg,NWPU VHR-10 dataset\ground truth\343.txt,False,val,42,0.7,0.15,0.15
344,NWPU VHR-10 dataset\positive image set\344.jpg,NWPU VHR-10 dataset\ground truth\344.txt,False,val,42,0.7,0.15,0.15
359,NWPU VHR-10 dataset\positive image set\359.jpg,NWPU VHR-10 dataset\ground truth\359.txt,False,val,42,0.7,0.15,0.15
373,NWPU VHR-10 dataset\positive image set\373.jpg,NWPU VHR-10 dataset\ground truth\373.txt,False,val,42,0.7,0.15,0.15
379,NWPU VHR-10 dataset\positive image set\379.jpg,NWPU VHR-10 dataset\ground truth\379.txt,False,val,42,0.7,0.15,0.15
380,NWPU VHR-10 dataset\positive image set\380.jpg,NWPU VHR-10 dataset\ground truth\380.txt,False,val,42,0.7,0.15,0.15
385,NWPU VHR-10 dataset\positive image set\385.jpg,NWPU VHR-10 dataset\ground truth\385.txt,False,val,42,0.7,0.15,0.15
386,NWPU VHR-10 dataset\positive image set\386.jpg,NWPU VHR-10 dataset\ground truth\386.txt,False,val,42,0.7,0.15,0.15
387,NWPU VHR-10 dataset\positive image set\387.jpg,NWPU VHR-10 dataset\ground truth\387.txt,False,val,42,0.7,0.15,0.15
393,NWPU VHR-10 dataset\positive image set\393.jpg,NWPU VHR-10 dataset\ground truth\393.txt,False,val,42,0.7,0.15,0.15
398,NWPU VHR-10 dataset\positive image set\398.jpg,NWPU VHR-10 dataset\ground truth\398.txt,False,val,42,0.7,0.15,0.15
402,NWPU VHR-10 dataset\positive image set\402.jpg,NWPU VHR-10 dataset\ground truth\402.txt,False,val,42,0.7,0.15,0.15
411,NWPU VHR-10 dataset\positive image set\411.jpg,NWPU VHR-10 dataset\ground truth\411.txt,False,val,42,0.7,0.15,0.15
414,NWPU VHR-10 dataset\positive image set\414.jpg,NWPU VHR-10 dataset\ground truth\414.txt,False,val,42,0.7,0.15,0.15
428,NWPU VHR-10 dataset\positive image set\428.jpg,NWPU VHR-10 dataset\ground truth\428.txt,False,val,42,0.7,0.15,0.15
436,NWPU VHR-10 dataset\positive image set\436.jpg,NWPU VHR-10 dataset\ground truth\436.txt,False,val,42,0.7,0.15,0.15
440,NWPU VHR-10 dataset\positive image set\440.jpg,NWPU VHR-10 dataset\ground truth\440.txt,False,val,42,0.7,0.15,0.15
455,NWPU VHR-10 dataset\positive image set\455.jpg,NWPU VHR-10 dataset\ground truth\455.txt,False,val,42,0.7,0.15,0.15
456,NWPU VHR-10 dataset\positive image set\456.jpg,NWPU VHR-10 dataset\ground truth\456.txt,False,val,42,0.7,0.15,0.15
459,NWPU VHR-10 dataset\positive image set\459.jpg,NWPU VHR-10 dataset\ground truth\459.txt,False,val,42,0.7,0.15,0.15
460,NWPU VHR-10 dataset\positive image set\460.jpg,NWPU VHR-10 dataset\ground truth\460.txt,False,val,42,0.7,0.15,0.15
463,NWPU VHR-10 dataset\positive image set\463.jpg,NWPU VHR-10 dataset\ground truth\463.txt,False,val,42,0.7,0.15,0.15
468,NWPU VHR-10 dataset\positive image set\468.jpg,NWPU VHR-10 dataset\ground truth\468.txt,False,val,42,0.7,0.15,0.15
472,NWPU VHR-10 dataset\positive image set\472.jpg,NWPU VHR-10 dataset\ground truth\472.txt,False,val,42,0.7,0.15,0.15
473,NWPU VHR-10 dataset\positive image set\473.jpg,NWPU VHR-10 dataset\ground truth\473.txt,False,val,42,0.7,0.15,0.15
474,NWPU VHR-10 dataset\positive image set\474.jpg,NWPU VHR-10 dataset\ground truth\474.txt,False,val,42,0.7,0.15,0.15
476,NWPU VHR-10 dataset\positive image set\476.jpg,NWPU VHR-10 dataset\ground truth\476.txt,False,val,42,0.7,0.15,0.15
477,NWPU VHR-10 dataset\positive image set\477.jpg,NWPU VHR-10 dataset\ground truth\477.txt,False,val,42,0.7,0.15,0.15
497,NWPU VHR-10 dataset\positive image set\497.jpg,NWPU VHR-10 dataset\ground truth\497.txt,False,val,42,0.7,0.15,0.15
511,NWPU VHR-10 dataset\positive image set\511.jpg,NWPU VHR-10 dataset\ground truth\511.txt,False,val,42,0.7,0.15,0.15
513,NWPU VHR-10 dataset\positive image set\513.jpg,NWPU VHR-10 dataset\ground truth\513.txt,False,val,42,0.7,0.15,0.15
514,NWPU VHR-10 dataset\positive image set\514.jpg,NWPU VHR-10 dataset\ground truth\514.txt,False,val,42,0.7,0.15,0.15
519,NWPU VHR-10 dataset\positive image set\519.jpg,NWPU VHR-10 dataset\ground truth\519.txt,False,val,42,0.7,0.15,0.15
521,NWPU VHR-10 dataset\positive image set\521.jpg,NWPU VHR-10 dataset\ground truth\521.txt,False,val,42,0.7,0.15,0.15
532,NWPU VHR-10 dataset\positive image set\532.jpg,NWPU VHR-10 dataset\ground truth\532.txt,False,val,42,0.7,0.15,0.15
544,NWPU VHR-10 dataset\positive image set\544.jpg,NWPU VHR-10 dataset\ground truth\544.txt,False,val,42,0.7,0.15,0.15
545,NWPU VHR-10 dataset\positive image set\545.jpg,NWPU VHR-10 dataset\ground truth\545.txt,False,val,42,0.7,0.15,0.15
550,NWPU VHR-10 dataset\positive image set\550.jpg,NWPU VHR-10 dataset\ground truth\550.txt,False,val,42,0.7,0.15,0.15
561,NWPU VHR-10 dataset\positive image set\561.jpg,NWPU VHR-10 dataset\ground truth\561.txt,False,val,42,0.7,0.15,0.15
562,NWPU VHR-10 dataset\positive image set\562.jpg,NWPU VHR-10 dataset\ground truth\562.txt,False,val,42,0.7,0.15,0.15
573,NWPU VHR-10 dataset\positive image set\573.jpg,NWPU VHR-10 dataset\ground truth\573.txt,False,val,42,0.7,0.15,0.15
577,NWPU VHR-10 dataset\positive image set\577.jpg,NWPU VHR-10 dataset\ground truth\577.txt,False,val,42,0.7,0.15,0.15
578,NWPU VHR-10 dataset\positive image set\578.jpg,NWPU VHR-10 dataset\ground truth\578.txt,False,val,42,0.7,0.15,0.15
592,NWPU VHR-10 dataset\positive image set\592.jpg,NWPU VHR-10 dataset\ground truth\592.txt,False,val,42,0.7,0.15,0.15
607,NWPU VHR-10 dataset\positive image set\607.jpg,NWPU VHR-10 dataset\ground truth\607.txt,False,val,42,0.7,0.15,0.15
618,NWPU VHR-10 dataset\positive image set\618.jpg,NWPU VHR-10 dataset\ground truth\618.txt,False,val,42,0.7,0.15,0.15
